%     time            U11            U12            U13            U21            U22            U23            U31            U32            U33
    0.0738     5.1976e-13              0    -5.9399e-14              0     5.1335e-13              0     5.9399e-14              0     5.6102e-13
    0.0741     5.1005e-13              0    -4.4445e-14              0      5.199e-13              0     4.4445e-14              0      5.452e-13
    0.0744     4.9753e-13              0    -3.3892e-14              0     5.2548e-13              0     3.3892e-14              0     5.2348e-13
    0.0747     4.8342e-13              0    -2.8657e-14              0     5.2978e-13              0     2.8657e-14              0     4.9801e-13
     0.075     4.6911e-13              0    -2.9182e-14              0     5.3261e-13              0     2.9182e-14              0     4.7127e-13
    0.0753       4.56e-13              0    -3.5395e-14              0      5.339e-13              0     3.5395e-14              0     4.4588e-13
    0.0756     4.4537e-13              0     -4.671e-14              0      5.337e-13              0      4.671e-14              0     4.2432e-13
    0.0759      4.383e-13              0    -6.2084e-14              0      5.322e-13              0     6.2084e-14              0     4.0874e-13
    0.0762     4.3554e-13              0      -8.01e-14              0     5.2971e-13              0       8.01e-14              0     4.0078e-13
    0.0765     4.3747e-13              0      -9.91e-14              0     5.2661e-13              0       9.91e-14              0     4.0137e-13
    0.0768     4.4402e-13              0    -1.1733e-13              0     5.2334e-13              0     1.1733e-13              0     4.1068e-13
    0.0771     4.5471e-13              0     -1.331e-13              0     5.2035e-13              0      1.331e-13              0     4.2811e-13
    0.0774     4.6869e-13              0    -1.4493e-13              0     5.1806e-13              0     1.4493e-13              0      4.523e-13
    0.0777     4.8478e-13              0    -1.5169e-13              0     5.1683e-13              0     1.5169e-13              0     4.8129e-13
     0.078     5.0163e-13              0     -1.527e-13              0     5.1691e-13              0      1.527e-13              0     5.1267e-13
    0.0783     5.1778e-13              0    -1.4779e-13              0     5.1844e-13              0     1.4779e-13              0      5.438e-13
    0.0786     5.3186e-13              0    -1.3733e-13              0     5.2142e-13              0     1.3733e-13              0     5.7203e-13
    0.0789     5.4263e-13              0    -1.2217e-13              0      5.257e-13              0     1.2217e-13              0     5.9499e-13
    0.0792     5.4917e-13              0     -1.036e-13              0     5.3103e-13              0      1.036e-13              0     6.1073e-13
    0.0795     5.5093e-13              0    -8.3218e-14              0     5.3703e-13              0     8.3218e-14              0     6.1795e-13
    0.0798     5.4778e-13              0    -6.2794e-14              0     5.4329e-13              0     6.2794e-14              0     6.1611e-13
    0.0801     5.4002e-13              0      -4.41e-14              0     5.4934e-13              0       4.41e-14              0     6.0546e-13
    0.0804     5.2838e-13              0    -2.8765e-14              0     5.5472e-13              0     2.8765e-14              0     5.8704e-13
    0.0807     5.1394e-13              0    -1.8119e-14              0     5.5902e-13              0     1.8119e-14              0     5.6259e-13
     0.081     4.9801e-13              0    -1.3078e-14              0     5.6195e-13              0     1.3078e-14              0     5.3439e-13
    0.0813     4.8207e-13              0    -1.4057e-14              0     5.6329e-13              0     1.4057e-14              0     5.0507e-13
    0.0816     4.6758e-13              0    -2.0932e-14              0     5.6298e-13              0     2.0932e-14              0     4.7735e-13
    0.0819     4.5589e-13              0    -3.3047e-14              0     5.6111e-13              0     3.3047e-14              0     4.5383e-13
    0.0822     4.4809e-13              0    -4.9276e-14              0     5.5787e-13              0     4.9276e-14              0     4.3672e-13
    0.0825     4.4493e-13              0    -6.8116e-14              0     5.5361e-13              0     6.8116e-14              0     4.2768e-13
    0.0828     4.4671e-13              0    -8.7823e-14              0     5.4872e-13              0     8.7823e-14              0     4.2763e-13
    0.0831     4.5332e-13              0    -1.0657e-13              0     5.4369e-13              0     1.0657e-13              0     4.3668e-13
    0.0834     4.6418e-13              0    -1.2261e-13              0     5.3898e-13              0     1.2261e-13              0     4.5414e-13
    0.0837     4.7833e-13              0    -1.3442e-13              0     5.3504e-13              0     1.3442e-13              0     4.7853e-13
     0.084      4.945e-13              0    -1.4087e-13              0     5.3222e-13              0     1.4087e-13              0     5.0775e-13
    0.0843     5.1122e-13              0    -1.4129e-13              0      5.308e-13              0     1.4129e-13              0     5.3925e-13
    0.0846     5.2697e-13              0    -1.3555e-13              0      5.309e-13              0     1.3555e-13              0     5.7024e-13
    0.0849      5.403e-13              0    -1.2409e-13              0     5.3251e-13              0     1.2409e-13              0     5.9798e-13
    0.0852     5.4995e-13              0    -1.0785e-13              0     5.3547e-13              0     1.0785e-13              0     6.1999e-13
    0.0855     5.5501e-13              0    -8.8187e-14              0     5.3949e-13              0     8.8187e-14              0     6.3428e-13
    0.0858     5.5496e-13              0    -6.6802e-14              0     5.4418e-13              0     6.6802e-14              0     6.3955e-13
    0.0861     5.4974e-13              0     -4.554e-14              0     5.4908e-13              0      4.554e-14              0     6.3528e-13
    0.0864     5.3974e-13              0    -2.6243e-14              0     5.5371e-13              0     2.6243e-14              0     6.2182e-13
    0.0867     5.2581e-13              0    -1.0584e-14              0     5.5758e-13              0     1.0584e-14              0     6.0032e-13
     0.087     5.0912e-13              0     8.1177e-17              0     5.6028e-13              0    -8.1177e-17              0     5.7265e-13
    0.0873     4.9113e-13              0      4.844e-15              0     5.6149e-13              0     -4.844e-15              0     5.4125e-13
    0.0876     4.7339e-13              0     3.3204e-15              0       5.61e-13              0    -3.3204e-15              0     5.0889e-13
    0.0879     4.5744e-13              0    -4.3107e-15              0     5.5877e-13              0     4.3107e-15              0     4.7843e-13
    0.0882     4.4467e-13              0    -1.7321e-14              0     5.5488e-13              0     1.7321e-14              0     4.5257e-13
    0.0885     4.3618e-13              0    -3.4496e-14              0     5.4959e-13              0     3.4496e-14              0     4.3361e-13
    0.0888     4.3267e-13              0    -5.4243e-14              0     5.4323e-13              0     5.4243e-14              0     4.2321e-13
    0.0891      4.344e-13              0    -7.4734e-14              0     5.3626e-13              0     7.4734e-14              0      4.223e-13
    0.0894     4.4115e-13              0    -9.4063e-14              0     5.2918e-13              0     9.4063e-14              0     4.3093e-13
    0.0897     4.5222e-13              0    -1.1042e-13              0     5.2248e-13              0     1.1042e-13              0     4.4829e-13
      0.09     4.6654e-13              0    -1.2227e-13              0     5.1663e-13              0     1.2227e-13              0     4.7278e-13
    0.0903     4.8272e-13              0    -1.2845e-13              0       5.12e-13              0     1.2845e-13              0     5.0214e-13
    0.0906     4.9917e-13              0    -1.2833e-13              0     5.0888e-13              0     1.2833e-13              0     5.3366e-13
    0.0909     5.1429e-13              0    -1.2181e-13              0     5.0736e-13              0     1.2181e-13              0     5.6442e-13
    0.0912     5.2658e-13              0     -1.094e-13              0     5.0744e-13              0      1.094e-13              0     5.9153e-13
    0.0915     5.3477e-13              0    -9.2112e-14              0     5.0893e-13              0     9.2112e-14              0     6.1243e-13
    0.0918     5.3798e-13              0    -7.1414e-14              0     5.1151e-13              0     7.1414e-14              0     6.2506e-13
    0.0921     5.3575e-13              0     -4.908e-14              0     5.1477e-13              0      4.908e-14              0     6.2813e-13
    0.0924     5.2813e-13              0    -2.7039e-14              0     5.1821e-13              0     2.7039e-14              0     6.2116e-13
    0.0927     5.1563e-13              0    -7.2002e-15              0     5.2131e-13              0     7.2002e-15              0     6.0458e-13
     0.093     4.9923e-13              0     8.7162e-15              0     5.2358e-13              0    -8.7162e-15              0     5.7967e-13
    0.0933     4.8024e-13              0     1.9336e-14              0     5.2457e-13              0    -1.9336e-14              0     5.4846e-13
    0.0936     4.6023e-13              0     2.3755e-14              0     5.2396e-13              0    -2.3755e-14              0     5.1353e-13
    0.0939     4.4085e-13              0      2.162e-14              0     5.2154e-13              0     -2.162e-14              0     4.7784e-13
    0.0942     4.2371e-13              0     1.3164e-14              0     5.1729e-13              0    -1.3164e-14              0      4.444e-13
    0.0945     4.1019e-13              0    -8.1231e-16              0     5.1131e-13              0     8.1231e-16              0     4.1601e-13
    0.0948     4.0137e-13              0    -1.9011e-14              0     5.0387e-13              0     1.9011e-14              0     3.9507e-13
    0.0951     3.9789e-13              0    -3.9753e-14              0     4.9536e-13              0     3.9753e-14              0     3.8327e-13
    0.0954      3.999e-13              0    -6.1122e-14              0     4.8625e-13              0     6.1122e-14              0     3.8152e-13
    0.0957     4.0703e-13              0    -8.1144e-14              0     4.7709e-13              0     8.1144e-14              0      3.898e-13
     0.096     4.1847e-13              0    -9.7953e-14              0      4.684e-13              0     9.7953e-14              0     4.0719e-13
    0.0963     4.3298e-13              0    -1.0997e-13              0     4.6066e-13              0     1.0997e-13              0     4.3195e-13
    0.0966     4.4904e-13              0    -1.1603e-13              0     4.5428e-13              0     1.1603e-13              0     4.6164e-13
    0.0969     4.6499e-13              0    -1.1551e-13              0     4.4952e-13              0     1.1551e-13              0     4.9339e-13
    0.0972     4.7917e-13              0    -1.0836e-13              0      4.465e-13              0     1.0836e-13              0     5.2409e-13
    0.0975     4.9005e-13              0    -9.5129e-14              0     4.4517e-13              0     9.5129e-14              0     5.5071e-13
    0.0978     4.9643e-13              0    -7.6917e-14              0     4.4534e-13              0     7.6917e-14              0     5.7059e-13
    0.0981      4.975e-13              0    -5.5266e-14              0     4.4665e-13              0     5.5266e-14              0     5.8161e-13
    0.0984     4.9293e-13              0    -3.2035e-14              0     4.4866e-13              0     3.2035e-14              0     5.8246e-13
    0.0987     4.8289e-13              0    -9.2297e-15              0     4.5082e-13              0     9.2297e-15              0     5.7271e-13
     0.099     4.6807e-13              0     1.1171e-14              0     4.5259e-13              0    -1.1171e-14              0     5.5289e-13
    0.0993     4.4958e-13              0     2.7396e-14              0     4.5343e-13              0    -2.7396e-14              0     5.2442e-13
    0.0996     4.2885e-13              0     3.8037e-14              0     4.5291e-13              0    -3.8037e-14              0     4.8949e-13
    0.0999     4.0753e-13              0     4.2179e-14              0     4.5067e-13              0    -4.2179e-14              0      4.509e-13
    0.1002      3.873e-13              0     3.9478e-14              0     4.4652e-13              0    -3.9478e-14              0     4.1177e-13
    0.1005     3.6974e-13              0     3.0201e-14              0     4.4043e-13              0    -3.0201e-14              0      3.753e-13
    0.1008     3.5616e-13              0     1.5198e-14              0     4.3255e-13              0    -1.5198e-14              0     3.4444e-13
    0.1011     3.4754e-13              0    -4.1667e-15              0     4.2317e-13              0     4.1667e-15              0     3.2167e-13
    0.1014     3.4436e-13              0    -2.6134e-14              0     4.1272e-13              0     2.6134e-14              0     3.0873e-13
    0.1017     3.4664e-13              0    -4.8705e-14              0     4.0172e-13              0     4.8705e-14              0      3.065e-13
     0.102     3.5388e-13              0    -6.9814e-14              0     3.9073e-13              0     6.9814e-14              0     3.1489e-13
    0.1023     3.6516e-13              0    -8.7515e-14              0     3.8034e-13              0     8.7515e-14              0     3.3284e-13
    0.1026      3.792e-13              0    -1.0015e-13              0     3.7104e-13              0     1.0015e-13              0     3.5843e-13
    0.1029     3.9449e-13              0    -1.0649e-13              0     3.6324e-13              0     1.0649e-13              0     3.8902e-13
    0.1032     4.0943e-13              0    -1.0587e-13              0     3.5723e-13              0     1.0587e-13              0     4.2152e-13
    0.1035     4.2247e-13              0    -9.8236e-14              0     3.5311e-13              0     9.8236e-14              0     4.5261e-13
    0.1038     4.3224e-13              0    -8.4141e-14              0     3.5082e-13              0     8.4141e-14              0      4.791e-13
    0.1041     4.3766e-13              0    -6.4738e-14              0     3.5012e-13              0     6.4738e-14              0     4.9817e-13
    0.1044     4.3802e-13              0    -4.1662e-14              0     3.5063e-13              0     4.1662e-14              0     5.0767e-13
    0.1047     4.3303e-13              0    -1.6908e-14              0     3.5184e-13              0     1.6908e-14              0     5.0628e-13
     0.105     4.2276e-13              0     7.3432e-15              0     3.5319e-13              0    -7.3432e-15              0     4.9367e-13
    0.1053     4.0771e-13              0     2.8908e-14              0     3.5409e-13              0    -2.8908e-14              0      4.705e-13
    0.1056     3.8867e-13              0     4.5793e-14              0     3.5398e-13              0    -4.5793e-14              0     4.3843e-13
    0.1059     3.6667e-13              0     5.6378e-14              0     3.5239e-13              0    -5.6378e-14              0     3.9991e-13
    0.1062       3.43e-13              0     5.9582e-14              0     3.4896e-13              0    -5.9582e-14              0     3.5798e-13
    0.1065     3.1909e-13              0     5.4996e-14              0     3.4352e-13              0    -5.4996e-14              0     3.1602e-13
    0.1068     2.9666e-13              0     4.2984e-14              0     3.3607e-13              0    -4.2984e-14              0     2.7738e-13
    0.1071     2.7773e-13              0     2.4742e-14              0     3.2676e-13              0    -2.4742e-14              0     2.4506e-13
    0.1074     2.6488e-13              0      2.324e-15              0     3.1593e-13              0     -2.324e-15              0     2.2144e-13
    0.1077     2.6148e-13              0    -2.1368e-14              0     3.0406e-13              0     2.1368e-14              0     2.0793e-13
     0.108      2.721e-13              0    -4.2615e-14              0     2.9168e-13              0     4.2615e-14              0     2.0482e-13
    0.1083     3.0286e-13              0    -5.6939e-14              0     2.7939e-13              0     5.6939e-14              0     2.1113e-13
    0.1086     3.6199e-13              0    -5.9152e-14              0     2.6772e-13              0     5.9152e-14              0     2.2459e-13
    0.1089     4.6022e-13              0    -4.3427e-14              0     2.5714e-13              0     4.3427e-14              0     2.4168e-13
    0.1092     6.1131e-13              0    -3.3494e-15              0     2.4795e-13              0     3.3494e-15              0     2.5783e-13
    0.1095      8.324e-13              0     6.8036e-14              0     2.4026e-13              0    -6.8036e-14              0     2.6759e-13
    0.1098     1.1442e-12              0     1.7818e-13              0     2.3394e-13              0    -1.7818e-13              0     2.6498e-13
    0.1101     1.5713e-12              0     3.3498e-13              0     2.2862e-13              0    -3.3498e-13              0      2.438e-13
    0.1104     2.1418e-12              0     5.4674e-13              0     2.2365e-13              0    -5.4674e-13              0     1.9798e-13
    0.1107     2.8869e-12              0     8.2212e-13              0     2.1816e-13              0    -8.2212e-13              0     1.2191e-13
     0.111     3.8407e-12              0       1.17e-12              0     2.1107e-13              0      -1.17e-12              0     1.0724e-14
    0.1113     5.0386e-12              0     1.5993e-12              0     2.0111e-13              0    -1.5993e-12              0    -1.3944e-13
    0.1116     6.5171e-12              0      2.119e-12              0     1.8693e-13              0     -2.119e-12              0    -3.3128e-13
    0.1119     8.3112e-12              0     2.7376e-12              0     1.6711e-13              0    -2.7376e-12              0    -5.6624e-13
    0.1122     1.0454e-11              0      3.463e-12              0     1.4024e-13              0     -3.463e-12              0     -8.445e-13
    0.1125     1.2974e-11              0     4.3018e-12              0     1.0496e-13              0    -4.3018e-12              0     -1.165e-12
    0.1128     1.5895e-11              0     5.2595e-12              0     6.0037e-14              0    -5.2595e-12              0    -1.5257e-12
    0.1131     1.9231e-11              0     6.3394e-12              0     4.3865e-15              0    -6.3394e-12              0    -1.9233e-12
    0.1134     2.2988e-11              0     7.5423e-12              0    -6.2916e-14              0    -7.5423e-12              0    -2.3542e-12
    0.1137     2.7163e-11              0     8.8661e-12              0    -1.4261e-13              0    -8.8661e-12              0    -2.8138e-12
     0.114     3.1739e-11              0     1.0305e-11              0    -2.3525e-13              0    -1.0305e-11              0    -3.2973e-12
    0.1143     3.6688e-11              0     1.1851e-11              0    -3.4124e-13              0    -1.1851e-11              0    -3.7996e-12
    0.1146     4.1969e-11              0      1.349e-11              0    -4.6084e-13              0     -1.349e-11              0    -4.3151e-12
    0.1149      4.753e-11              0     1.5205e-11              0    -5.9418e-13              0    -1.5205e-11              0    -4.8386e-12
    0.1152     5.3304e-11              0     1.6976e-11              0    -7.4132e-13              0    -1.6976e-11              0    -5.3641e-12
    0.1155     5.9219e-11              0     1.8777e-11              0    -9.0225e-13              0    -1.8777e-11              0    -5.8859e-12
    0.1158      6.519e-11              0      2.058e-11              0    -1.0769e-12              0     -2.058e-11              0    -6.3976e-12
    0.1161     7.1128e-11              0     2.2357e-11              0    -1.2652e-12              0    -2.2357e-11              0    -6.8929e-12
    0.1164     7.6938e-11              0     2.4073e-11              0    -1.4669e-12              0    -2.4073e-11              0    -7.3648e-12
    0.1167     8.2526e-11              0     2.5697e-11              0    -1.6819e-12              0    -2.5697e-11              0    -7.8061e-12
     0.117     8.7799e-11              0     2.7196e-11              0    -1.9098e-12              0    -2.7196e-11              0     -8.209e-12
    0.1173     9.2665e-11              0     2.8539e-11              0    -2.1502e-12              0    -2.8539e-11              0    -8.5657e-12
    0.1176     9.7043e-11              0     2.9696e-11              0    -2.4025e-12              0    -2.9696e-11              0    -8.8683e-12
    0.1179     1.0086e-10              0     3.0644e-11              0    -2.6659e-12              0    -3.0644e-11              0    -9.1089e-12
    0.1182     1.0405e-10              0      3.136e-11              0    -2.9393e-12              0     -3.136e-11              0    -9.2801e-12
    0.1185     1.0658e-10              0     3.1831e-11              0    -3.2215e-12              0    -3.1831e-11              0    -9.3756e-12
    0.1188     1.0839e-10              0     3.2045e-11              0    -3.5109e-12              0    -3.2045e-11              0    -9.3899e-12
    0.1191     1.0949e-10              0     3.1999e-11              0    -3.8057e-12              0    -3.1999e-11              0    -9.3193e-12
    0.1194     1.0985e-10              0     3.1696e-11              0    -4.1038e-12              0    -3.1696e-11              0    -9.1619e-12
    0.1197     1.0951e-10              0     3.1145e-11              0    -4.4029e-12              0    -3.1145e-11              0     -8.918e-12
      0.12     1.0847e-10              0     3.0359e-11              0    -4.7007e-12              0    -3.0359e-11              0    -8.5902e-12
    0.1203     1.0679e-10              0     2.9358e-11              0    -4.9948e-12              0    -2.9358e-11              0    -8.1835e-12
    0.1206     1.0451e-10              0     2.8165e-11              0    -5.2828e-12              0    -2.8165e-11              0    -7.7052e-12
    0.1209     1.0169e-10              0     2.6806e-11              0    -5.5623e-12              0    -2.6806e-11              0    -7.1647e-12
    0.1212     9.8414e-11              0      2.531e-11              0    -5.8314e-12              0     -2.531e-11              0    -6.5733e-12
    0.1215      9.474e-11              0     2.3706e-11              0    -6.0883e-12              0    -2.3706e-11              0    -5.9435e-12
    0.1218     9.0749e-11              0     2.2025e-11              0    -6.3316e-12              0    -2.2025e-11              0     -5.289e-12
    0.1221     8.6519e-11              0     2.0295e-11              0    -6.5602e-12              0    -2.0295e-11              0    -4.6232e-12
    0.1224     8.2125e-11              0     1.8543e-11              0    -6.7737e-12              0    -1.8543e-11              0    -3.9596e-12
    0.1227      7.764e-11              0     1.6794e-11              0    -6.9719e-12              0    -1.6794e-11              0    -3.3105e-12
     0.123     7.3131e-11              0      1.507e-11              0    -7.1551e-12              0     -1.507e-11              0    -2.6869e-12
    0.1233     6.8659e-11              0     1.3389e-11              0    -7.3238e-12              0    -1.3389e-11              0    -2.0979e-12
    0.1236     6.4278e-11              0     1.1767e-11              0    -7.4791e-12              0    -1.1767e-11              0    -1.5502e-12
    0.1239     6.0034e-11              0     1.0214e-11              0    -7.6221e-12              0    -1.0214e-11              0    -1.0484e-12
    0.1242     5.5964e-11              0      8.741e-12              0    -7.7539e-12              0     -8.741e-12              0    -5.9459e-13
    0.1245     5.2098e-11              0     7.3528e-12              0    -7.8759e-12              0    -7.3528e-12              0    -1.8856e-13
    0.1248     4.8457e-11              0     6.0528e-12              0    -7.9892e-12              0    -6.0528e-12              0     1.7176e-13
    0.1251     4.5054e-11              0     4.8427e-12              0    -8.0949e-12              0    -4.8427e-12              0     4.9007e-13
    0.1254     4.1897e-11              0      3.722e-12              0    -8.1939e-12              0     -3.722e-12              0     7.7115e-13
    0.1257     3.8986e-11              0     2.6893e-12              0    -8.2868e-12              0    -2.6893e-12              0     1.0204e-12
     0.126     3.6316e-11              0     1.7422e-12              0    -8.3741e-12              0    -1.7422e-12              0     1.2434e-12
    0.1263     3.3878e-11              0     8.7766e-13              0    -8.4558e-12              0    -8.7766e-13              0     1.4452e-12
    0.1266     3.1659e-11              0     9.2263e-14              0    -8.5321e-12              0    -9.2263e-14              0     1.6302e-12
    0.1269     2.9645e-11              0    -6.1772e-13              0    -8.6026e-12              0     6.1772e-13              0     1.8016e-12
    0.1272     2.7818e-11              0    -1.2562e-12              0    -8.6673e-12              0     1.2562e-12              0     1.9616e-12
    0.1275     2.6161e-11              0    -1.8274e-12              0    -8.7258e-12              0     1.8274e-12              0     2.1108e-12
    0.1278     2.4656e-11              0    -2.3357e-12              0     -8.778e-12              0     2.3357e-12              0      2.249e-12
    0.1281     2.3286e-11              0    -2.7856e-12              0    -8.8238e-12              0     2.7856e-12              0     2.3746e-12
    0.1284     2.2036e-11              0    -3.1822e-12              0    -8.8633e-12              0     3.1822e-12              0     2.4858e-12
    0.1287      2.089e-11              0    -3.5306e-12              0    -8.8967e-12              0     3.5306e-12              0       2.58e-12
     0.129     1.9835e-11              0    -3.8364e-12              0    -8.9245e-12              0     3.8364e-12              0     2.6549e-12
    0.1293     1.8859e-11              0    -4.1053e-12              0    -8.9475e-12              0     4.1053e-12              0     2.7087e-12
    0.1296     1.7954e-11              0    -4.3429e-12              0    -8.9665e-12              0     4.3429e-12              0     2.7402e-12
    0.1299      1.711e-11              0    -4.5549e-12              0    -8.9823e-12              0     4.5549e-12              0     2.7494e-12
    0.1302     1.6322e-11              0    -4.7469e-12              0    -8.9961e-12              0     4.7469e-12              0     2.7371e-12
    0.1305     1.5585e-11              0    -4.9236e-12              0    -9.0088e-12              0     4.9236e-12              0     2.7057e-12
    0.1308     1.4895e-11              0    -5.0893e-12              0    -9.0212e-12              0     5.0893e-12              0     2.6584e-12
    0.1311     1.4249e-11              0    -5.2476e-12              0     -9.034e-12              0     5.2476e-12              0     2.5992e-12
    0.1314     1.3645e-11              0    -5.4008e-12              0    -9.0478e-12              0     5.4008e-12              0      2.533e-12
    0.1317     1.3082e-11              0    -5.5506e-12              0    -9.0629e-12              0     5.5506e-12              0     2.4646e-12
     0.132     1.2558e-11              0    -5.6974e-12              0    -9.0791e-12              0     5.6974e-12              0     2.3988e-12
    0.1323     1.2072e-11              0    -5.8407e-12              0    -9.0963e-12              0     5.8407e-12              0     2.3399e-12
    0.1326     1.1622e-11              0    -5.9794e-12              0     -9.114e-12              0     5.9794e-12              0      2.291e-12
    0.1329     1.1206e-11              0    -6.1116e-12              0    -9.1316e-12              0     6.1116e-12              0     2.2543e-12
    0.1332     1.0822e-11              0    -6.2351e-12              0    -9.1482e-12              0     6.2351e-12              0     2.2306e-12
    0.1335     1.0468e-11              0    -6.3478e-12              0    -9.1632e-12              0     6.3478e-12              0     2.2193e-12
    0.1338      1.014e-11              0    -6.4476e-12              0    -9.1757e-12              0     6.4476e-12              0     2.2184e-12
    0.1341     9.8351e-12              0    -6.5328e-12              0    -9.1851e-12              0     6.5328e-12              0     2.2249e-12
    0.1344     9.5504e-12              0    -6.6026e-12              0     -9.191e-12              0     6.6026e-12              0     2.2348e-12
    0.1347     9.2825e-12              0    -6.6567e-12              0    -9.1932e-12              0     6.6567e-12              0     2.2438e-12
     0.135     9.0284e-12              0    -6.6959e-12              0    -9.1918e-12              0     6.6959e-12              0     2.2472e-12
    0.1353     8.7854e-12              0    -6.7218e-12              0    -9.1869e-12              0     6.7218e-12              0      2.241e-12
    0.1356     8.5514e-12              0    -6.7366e-12              0    -9.1792e-12              0     6.7366e-12              0     2.2218e-12
    0.1359     8.3245e-12              0    -6.7433e-12              0    -9.1695e-12              0     6.7433e-12              0     2.1872e-12
    0.1362     8.1039e-12              0    -6.7451e-12              0    -9.1585e-12              0     6.7451e-12              0     2.1361e-12
    0.1365     7.8889e-12              0    -6.7456e-12              0    -9.1472e-12              0     6.7456e-12              0     2.0689e-12
    0.1368     7.6799e-12              0    -6.7479e-12              0    -9.1365e-12              0     6.7479e-12              0     1.9873e-12
    0.1371     7.4775e-12              0    -6.7548e-12              0    -9.1272e-12              0     6.7548e-12              0     1.8944e-12
    0.1374     7.2826e-12              0    -6.7684e-12              0      -9.12e-12              0     6.7684e-12              0     1.7942e-12
    0.1377     7.0967e-12              0    -6.7901e-12              0    -9.1153e-12              0     6.7901e-12              0     1.6913e-12
     0.138     6.9209e-12              0    -6.8202e-12              0    -9.1131e-12              0     6.8202e-12              0     1.5906e-12
    0.1383     6.7566e-12              0     -6.858e-12              0    -9.1135e-12              0      6.858e-12              0     1.4968e-12
    0.1386     6.6047e-12              0    -6.9019e-12              0    -9.1159e-12              0     6.9019e-12              0     1.4141e-12
    0.1389     6.4659e-12              0    -6.9498e-12              0    -9.1197e-12              0     6.9498e-12              0     1.3455e-12
    0.1392     6.3401e-12              0    -6.9986e-12              0    -9.1241e-12              0     6.9986e-12              0     1.2929e-12
    0.1395      6.227e-12              0    -7.0453e-12              0    -9.1283e-12              0     7.0453e-12              0     1.2567e-12
    0.1398     6.1255e-12              0    -7.0868e-12              0    -9.1312e-12              0     7.0868e-12              0     1.2358e-12
    0.1401     6.0343e-12              0    -7.1202e-12              0    -9.1321e-12              0     7.1202e-12              0     1.2277e-12
    0.1404     5.9513e-12              0    -7.1433e-12              0    -9.1301e-12              0     7.1433e-12              0     1.2287e-12
    0.1407     5.8744e-12              0    -7.1548e-12              0    -9.1248e-12              0     7.1548e-12              0     1.2343e-12
     0.141     5.8013e-12              0    -7.1539e-12              0     -9.116e-12              0     7.1539e-12              0     1.2396e-12
    0.1413       5.73e-12              0    -7.1414e-12              0    -9.1038e-12              0     7.1414e-12              0     1.2394e-12
    0.1416     5.6583e-12              0    -7.1186e-12              0    -9.0884e-12              0     7.1186e-12              0     1.2294e-12
    0.1419     5.5847e-12              0     -7.088e-12              0    -9.0704e-12              0      7.088e-12              0     1.2057e-12
    0.1422     5.5082e-12              0    -7.0524e-12              0    -9.0508e-12              0     7.0524e-12              0     1.1659e-12
    0.1425     5.4283e-12              0    -7.0153e-12              0    -9.0304e-12              0     7.0153e-12              0      1.109e-12
    0.1428     5.3451e-12              0    -6.9801e-12              0    -9.0103e-12              0     6.9801e-12              0     1.0355e-12
    0.1431     5.2595e-12              0    -6.9503e-12              0    -8.9914e-12              0     6.9503e-12              0     9.4738e-13
    0.1434     5.1726e-12              0    -6.9285e-12              0    -8.9746e-12              0     6.9285e-12              0     8.4801e-13
    0.1437     5.0863e-12              0    -6.9168e-12              0    -8.9605e-12              0     6.9168e-12              0     7.4182e-13
     0.144     5.0023e-12              0    -6.9164e-12              0    -8.9496e-12              0     6.9164e-12              0     6.3389e-13
    0.1443     4.9227e-12              0    -6.9271e-12              0    -8.9418e-12              0     6.9271e-12              0      5.295e-13
    0.1446     4.8493e-12              0    -6.9481e-12              0    -8.9371e-12              0     6.9481e-12              0     4.3367e-13
    0.1449     4.7837e-12              0    -6.9774e-12              0    -8.9348e-12              0     6.9774e-12              0     3.5071e-13
    0.1452     4.7268e-12              0    -7.0121e-12              0    -8.9342e-12              0     7.0121e-12              0     2.8381e-13
    0.1455     4.6792e-12              0    -7.0489e-12              0    -8.9344e-12              0     7.0489e-12              0     2.3471e-13
    0.1458     4.6407e-12              0    -7.0843e-12              0    -8.9342e-12              0     7.0843e-12              0     2.0362e-13
    0.1461     4.6106e-12              0    -7.1147e-12              0    -8.9327e-12              0     7.1147e-12              0     1.8908e-13
    0.1464     4.5875e-12              0     -7.137e-12              0    -8.9289e-12              0      7.137e-12              0     1.8817e-13
    0.1467     4.5694e-12              0    -7.1489e-12              0     -8.922e-12              0     7.1489e-12              0      1.967e-13
     0.147     4.5543e-12              0    -7.1487e-12              0    -8.9116e-12              0     7.1487e-12              0     2.0959e-13
    0.1473     4.5398e-12              0     -7.136e-12              0    -8.8973e-12              0      7.136e-12              0     2.2135e-13
    0.1476     4.5237e-12              0    -7.1115e-12              0    -8.8794e-12              0     7.1115e-12              0     2.2653e-13
    0.1479     4.5038e-12              0    -7.0769e-12              0    -8.8582e-12              0     7.0769e-12              0     2.2026e-13
    0.1482     4.4787e-12              0    -7.0348e-12              0    -8.8344e-12              0     7.0348e-12              0     1.9865e-13
    0.1485     4.4473e-12              0    -6.9887e-12              0    -8.8091e-12              0     6.9887e-12              0     1.5917e-13
    0.1488     4.4093e-12              0    -6.9422e-12              0    -8.7834e-12              0     6.9422e-12              0     1.0091e-13
    0.1491      4.365e-12              0    -6.8991e-12              0    -8.7582e-12              0     6.8991e-12              0     2.4637e-14
    0.1494     4.3154e-12              0     -6.863e-12              0    -8.7348e-12              0      6.863e-12              0    -6.7229e-14
