%     time            T11            T12            T13            T21            T22            T23            T31            T32            T33
    0.2106      -0.017292     5.2201e-05     -0.0002216     -0.0085694       2.61e-05    -0.00079615     3.5439e-16    -4.5269e-18    -1.3076e-16
    0.2109      -0.017425     9.3047e-05     -0.0036571     -0.0085878     4.6523e-05     -0.0025083     3.3583e-16     -4.317e-18    -1.6825e-16
    0.2112      -0.017184     0.00013423     -0.0071271     -0.0084186     6.7115e-05      -0.004228     3.1648e-16     -4.108e-18    -2.0645e-16
    0.2115      -0.016564     0.00017464      -0.010533     -0.0080616     8.7322e-05      -0.005906     2.9776e-16     -3.902e-18    -2.4507e-16
    0.2118      -0.015577     0.00021317      -0.013775     -0.0075228     0.00010659     -0.0074931     2.8094e-16    -3.7012e-18    -2.8381e-16
    0.2121      -0.014245     0.00024875       -0.01676     -0.0068148     0.00012437     -0.0089427      2.671e-16    -3.5078e-18    -3.2238e-16
    0.2124      -0.012603     0.00028041        -0.0194     -0.0059563     0.00014021      -0.010212     2.5716e-16    -3.3237e-18    -3.6056e-16
    0.2127      -0.010698     0.00030737      -0.021621      -0.004971     0.00015368      -0.011265     2.5179e-16    -3.1506e-18     -3.982e-16
     0.213     -0.0085854     0.00032903      -0.023362     -0.0038872     0.00016451      -0.012073     2.5145e-16      -2.99e-18    -4.3517e-16
    0.2133     -0.0063262     0.00034501      -0.024579     -0.0027363      0.0001725      -0.012615     2.5638e-16    -2.8431e-18    -4.7141e-16
    0.2136     -0.0039868     0.00035517      -0.025248     -0.0015517     0.00017759       -0.01288     2.6659e-16    -2.7104e-18    -5.0688e-16
    0.2139     -0.0016348      0.0003596      -0.025363     -0.0003674      0.0001798      -0.012867     2.8191e-16    -2.5925e-18    -5.4153e-16
    0.2142     0.00066338     0.00035857      -0.024938     0.00078353     0.00017928      -0.012584     3.0199e-16    -2.4893e-18    -5.7531e-16
    0.2145      0.0028451     0.00035253      -0.024002        0.00187     0.00017626      -0.012048     3.2634e-16    -2.4005e-18     -6.081e-16
    0.2148      0.0048538     0.00034206      -0.022605      0.0028641     0.00017103      -0.011285     3.5436e-16    -2.3257e-18    -6.3969e-16
    0.2151      0.0066414     0.00032783      -0.020809      0.0037423     0.00016391      -0.010326     3.8534e-16    -2.2639e-18    -6.6981e-16
    0.2154      0.0081694     0.00031054      -0.018685      0.0044861     0.00015527     -0.0092093     4.1856e-16    -2.2142e-18    -6.9805e-16
    0.2157      0.0094103     0.00029093      -0.016315      0.0050824     0.00014546     -0.0079755     4.5322e-16    -2.1755e-18    -7.2393e-16
     0.216       0.010348     0.00026966      -0.013782      0.0055242     0.00013483     -0.0066672     4.8855e-16    -2.1465e-18    -7.4682e-16
    0.2163       0.010979     0.00024737      -0.011171        0.00581     0.00012369     -0.0053273     5.2379e-16    -2.1258e-18    -7.6604e-16
    0.2166       0.011308     0.00022462     -0.0085643      0.0059441     0.00011231     -0.0039964     5.5822e-16    -2.1121e-18    -7.8082e-16
    0.2169       0.011354     0.00020188     -0.0060366      0.0059357     0.00010094     -0.0027124     5.9116e-16    -2.1038e-18    -7.9035e-16
    0.2172       0.011141     0.00017952     -0.0036545      0.0057983     8.9762e-05     -0.0015081     6.2197e-16    -2.0994e-18    -7.9384e-16
    0.2175       0.010703     0.00015786     -0.0014739      0.0055488      7.893e-05    -0.00041077     6.5009e-16    -2.0975e-18    -7.9051e-16
    0.2178       0.010076     0.00013712     0.00046217      0.0052067     6.8558e-05     0.00055848       6.75e-16    -2.0964e-18     -7.797e-16
    0.2181      0.0093018     0.00011746      0.0021235      0.0047929     5.8732e-05      0.0013854     6.9624e-16    -2.0944e-18    -7.6084e-16
    0.2184      0.0084223     9.9025e-05      0.0034934      0.0043286     4.9512e-05      0.0020623     7.1341e-16    -2.0901e-18    -7.3356e-16
    0.2187      0.0074786     8.1895e-05      0.0045677      0.0038349     4.0948e-05      0.0025881     7.2616e-16    -2.0816e-18    -6.9768e-16
     0.219      0.0065096     6.6149e-05      0.0053539       0.003331     3.3074e-05      0.0029672     7.3417e-16    -2.0672e-18    -6.5324e-16
    0.2193      0.0055501     5.1847e-05      0.0058697      0.0028346     2.5923e-05      0.0032094     7.3721e-16    -2.0453e-18    -6.0057e-16
    0.2196      0.0046299     3.9044e-05       0.006141      0.0023604     1.9522e-05      0.0033281     7.3506e-16     -2.014e-18    -5.4023e-16
    0.2199      0.0037732     2.7787e-05      0.0061994      0.0019205     1.3893e-05      0.0033401      7.276e-16    -1.9717e-18    -4.7308e-16
    0.2202       0.002998     1.8112e-05      0.0060809      0.0015235      9.056e-06      0.0032636     7.1474e-16    -1.9167e-18     -4.002e-16
    0.2205      0.0023161      1.004e-05      0.0058228      0.0011752     5.0198e-06      0.0031179     6.9647e-16    -1.8474e-18    -3.2294e-16
    0.2208      0.0017334     3.5667e-06      0.0054622     0.00087826     1.7834e-06      0.0029219     6.7289e-16    -1.7624e-18     -2.428e-16
    0.2211      0.0012506    -1.3397e-06      0.0050344     0.00063272    -6.6986e-07      0.0026933     6.4414e-16    -1.6605e-18    -1.6148e-16
    0.2214     0.00086375    -4.7494e-06      0.0045709     0.00043634    -2.3747e-06      0.0024481     6.1052e-16    -1.5406e-18    -8.0732e-17
    0.2217     0.00056519    -6.7723e-06       0.004099     0.00028507    -3.3861e-06         0.0022     5.7238e-16    -1.4019e-18    -2.3782e-18
     0.222     0.00034473    -7.5589e-06      0.0036406     0.00017356    -3.7795e-06        0.00196     5.3022e-16     -1.244e-18     7.1797e-17
    0.2223     0.00019046    -7.2981e-06      0.0032122     9.5664e-05     -3.649e-06      0.0017363     4.8462e-16    -1.0667e-18     1.4009e-16
    0.2226     8.9839e-05    -6.2097e-06      0.0028252     4.4945e-05    -3.1049e-06      0.0015343     4.3627e-16    -8.7013e-19     2.0096e-16
    0.2229     3.0434e-05    -4.5355e-06      0.0024856     1.5063e-05    -2.2677e-06      0.0013571     3.8596e-16    -6.5497e-19     2.5305e-16
    0.2232     6.9788e-07    -2.5256e-06      0.0021954     1.4471e-07    -1.2628e-06      0.0012055     3.3452e-16     -4.221e-19     2.9527e-16
    0.2235    -9.5233e-06    -4.2521e-07      0.0019527    -4.9545e-06    -2.1261e-07      0.0010784     2.8287e-16    -1.7282e-19     3.2683e-16
    0.2238    -8.6308e-06     1.5403e-06      0.0017533    -4.4773e-06     7.7017e-07     0.00097348     2.3193e-16     9.1235e-20     3.4723e-16
    0.2241     -3.098e-06     3.1792e-06       0.001591    -1.6828e-06     1.5896e-06     0.00088763     1.8263e-16     3.6813e-19     3.5633e-16
    0.2244     2.5389e-06     4.3445e-06      0.0014586     1.1533e-06     2.1722e-06     0.00081721     1.3585e-16     6.5562e-19     3.5432e-16
    0.2247     5.5474e-06     4.9425e-06      0.0013492     2.6663e-06     2.4712e-06     0.00075857     9.2448e-17     9.5126e-19     3.4171e-16
     0.225     4.7539e-06     4.9369e-06      0.0012561     2.2764e-06     2.4685e-06     0.00070834     5.3154e-17     1.2524e-18     3.1927e-16
    0.2253     2.2289e-07     4.3491e-06      0.0011735     2.4077e-08     2.1745e-06     0.00066368      1.861e-17     1.5562e-18     2.8808e-16
    0.2256    -7.1033e-06     3.2528e-06      0.0010973    -3.6125e-06     1.6264e-06     0.00062238    -1.0677e-17     1.8599e-18     2.4938e-16
    0.2259     -1.577e-05      1.766e-06      0.0010244    -7.9023e-06     8.8301e-07     0.00058295    -3.4341e-17     2.1605e-18     2.0458e-16
    0.2262     -2.415e-05     3.8797e-08     0.00095327    -1.2031e-05     1.9399e-08     0.00054461    -5.2164e-17     2.4551e-18     1.5518e-16
    0.2265    -3.0729e-05    -1.7613e-06     0.00088353    -1.5246e-05    -8.8065e-07     0.00050716    -6.4073e-17     2.7409e-18     1.0272e-16
    0.2268     -3.433e-05    -3.4645e-06     0.00081575    -1.6966e-05    -1.7323e-06     0.00047089    -7.0132e-17     3.0151e-18     4.8706e-17
    0.2271    -3.4251e-05    -4.9143e-06     0.00075116    -1.6846e-05    -2.4571e-06     0.00043639    -7.0526e-17     3.2753e-18    -5.4353e-18
    0.2274    -3.0324e-05    -5.9806e-06     0.00069127    -1.4814e-05    -2.9903e-06     0.00040442    -6.5541e-17     3.5191e-18    -5.8395e-17
    0.2277     -2.291e-05    -6.5716e-06     0.00063759    -1.1058e-05    -3.2858e-06     0.00037572    -5.5539e-17     3.7442e-18    -1.0903e-16
     0.228    -1.2816e-05    -6.6402e-06     0.00059138    -5.9883e-06    -3.3201e-06     0.00035089     -4.093e-17     3.9489e-18    -1.5636e-16
    0.2283    -1.1747e-06     -6.188e-06     0.00055338    -1.7467e-07     -3.094e-06     0.00033028    -2.2146e-17     4.1315e-18    -1.9965e-16
    0.2286     1.0707e-05    -5.2636e-06     0.00052376      5.729e-06    -2.6318e-06     0.00031395     3.8499e-19     4.2907e-18    -2.3831e-16
    0.2289      2.151e-05    -3.9576e-06     0.00050204     1.1066e-05    -1.9788e-06     0.00030166     2.6264e-17     4.4257e-18    -2.7196e-16
    0.2292     3.0054e-05    -2.3935e-06     0.00048717     1.5253e-05    -1.1967e-06     0.00029283     5.5135e-17      4.536e-18    -3.0041e-16
    0.2295     3.5427e-05    -7.1574e-07      0.0004776     1.7841e-05    -3.5787e-07     0.00028669     8.6698e-17     4.6214e-18    -3.2359e-16
    0.2298     3.7075e-05     9.2342e-07     0.00047146     1.8563e-05     4.6171e-07     0.00028228     1.2071e-16     4.6822e-18    -3.4153e-16
    0.2301     3.4853e-05      2.378e-06     0.00046674     1.7359e-05      1.189e-06      0.0002786     1.5699e-16     4.7192e-18    -3.5436e-16
    0.2304     2.9027e-05     3.5212e-06     0.00046153     1.4369e-05     1.7606e-06     0.00027469     1.9539e-16     4.7336e-18    -3.6221e-16
    0.2307     2.0235e-05     4.2567e-06     0.00045414     9.9212e-06     2.1284e-06      0.0002697     2.3579e-16     4.7271e-18    -3.6526e-16
     0.231     9.4078e-06     4.5267e-06      0.0004433     4.4853e-06     2.2633e-06     0.00026302     2.7809e-16     4.7019e-18    -3.6361e-16
    0.2313    -2.3334e-06     4.3163e-06     0.00042825    -1.3758e-06     2.1581e-06     0.00025427     3.2215e-16     4.6606e-18    -3.5735e-16
    0.2316    -1.3797e-05     3.6544e-06      0.0004088    -7.0675e-06     1.8272e-06     0.00024337     3.6778e-16     4.6063e-18    -3.4647e-16
    0.2319    -2.3845e-05     2.6104e-06     0.00038529    -1.2025e-05     1.3052e-06      0.0002305     4.1471e-16     4.5424e-18    -3.3093e-16
    0.2322    -3.1502e-05     1.2869e-06      0.0003586    -1.5766e-05     6.4344e-07      0.0002161     4.6258e-16     4.4727e-18    -3.1059e-16
    0.2325    -3.6052e-05    -1.8977e-07     0.00032997    -1.7944e-05    -9.4887e-08     0.00020081     5.1089e-16     4.4013e-18    -2.8528e-16
    0.2328    -3.7099e-05    -1.6815e-06     0.00030089    -1.8368e-05    -8.4073e-07     0.00018539     5.5902e-16     4.3325e-18    -2.5479e-16
    0.2331    -3.4601e-05    -3.0508e-06     0.00027295    -1.7028e-05    -1.5254e-06     0.00017061      6.062e-16     4.2705e-18    -2.1891e-16
    0.2334    -2.8861e-05    -4.1738e-06     0.00024766    -1.4085e-05    -2.0869e-06     0.00015723     6.5152e-16     4.2197e-18    -1.7747e-16
    0.2337    -2.0492e-05    -4.9505e-06     0.00022631    -9.8506e-06    -2.4752e-06     0.00014589     6.9398e-16     4.1844e-18    -1.3036e-16
     0.234    -1.0348e-05    -5.3137e-06     0.00020984    -4.7573e-06    -2.6569e-06     0.00013704     7.3246e-16     4.1685e-18    -7.7575e-17
    0.2343     5.6449e-07    -5.2349e-06     0.00019876     6.9012e-07    -2.6174e-06     0.00013091     7.6579e-16     4.1756e-18     -1.923e-17
    0.2346     1.1187e-05    -4.7257e-06     0.00019308     5.9635e-06    -2.3628e-06     0.00012752      7.928e-16     4.2087e-18      4.439e-17
    0.2349     2.0512e-05    -3.8366e-06     0.00019237     1.0563e-05    -1.9183e-06     0.00012662     8.1234e-16     4.2705e-18     1.1282e-16
    0.2352     2.7675e-05    -2.6516e-06     0.00019576     1.4063e-05    -1.3258e-06     0.00012777     8.2336e-16     4.3626e-18     1.8542e-16
    0.2355     3.2039e-05    -1.2805e-06     0.00020207     1.6152e-05    -6.4023e-07     0.00013036     8.2493e-16     4.4862e-18     2.6135e-16
    0.2358     3.3245e-05     1.5209e-07     0.00020989     1.6661e-05     7.6046e-08     0.00013368     8.1634e-16     4.6415e-18     3.3959e-16
    0.2361      3.124e-05     1.5174e-06     0.00021773     1.5571e-05     7.5869e-07       0.000137      7.971e-16     4.8277e-18     4.1897e-16
    0.2364     2.6278e-05     2.6946e-06     0.00022418     1.3018e-05     1.3473e-06      0.0001396     7.6701e-16     5.0434e-18     4.9816e-16
    0.2367     1.8882e-05     3.5816e-06     0.00022801     9.2699e-06     1.7908e-06     0.00014088     7.2619e-16     5.2863e-18     5.7578e-16
     0.237     9.7987e-06      4.104e-06     0.00022831     4.7041e-06      2.052e-06     0.00014039     6.7507e-16      5.553e-18     6.5037e-16
    0.2373    -8.6563e-08     4.2209e-06     0.00022453    -2.3456e-07     2.1105e-06     0.00013786     6.1442e-16     5.8398e-18     7.2046e-16
    0.2376    -9.8298e-06      3.929e-06     0.00021655     -5.075e-06     1.9645e-06     0.00013325     5.4534e-16     6.1421e-18     7.8466e-16
    0.2379     -1.852e-05     3.2617e-06     0.00020467    -9.3652e-06     1.6308e-06     0.00012671     4.6924e-16     6.4548e-18     8.4165e-16
    0.2382    -2.5364e-05     2.2856e-06     0.00018956    -1.2714e-05     1.1428e-06      0.0001186     3.8777e-16     6.7726e-18     8.9026e-16
    0.2385    -2.9755e-05     1.0947e-06     0.00017221    -1.4825e-05     5.4734e-07     0.00010942     3.0283e-16     7.0897e-18     9.2953e-16
    0.2388     -3.133e-05    -1.9941e-07     0.00015383    -1.5525e-05    -9.9706e-08     9.9764e-05     2.1645e-16     7.4006e-18     9.5869e-16
    0.2391    -2.9993e-05     -1.477e-06      0.0001357    -1.4775e-05    -7.3849e-07      9.029e-05     1.3074e-16     7.6997e-18     9.7725e-16
    0.2394    -2.5921e-05    -2.6215e-06     0.00011908    -1.2669e-05    -1.3108e-06      8.162e-05     4.7863e-17     7.9815e-18     9.8498e-16
    0.2397    -1.9541e-05      -3.53e-06     0.00010509    -9.4291e-06     -1.765e-06     7.4304e-05    -3.0129e-17     8.2413e-18     9.8194e-16
      0.24    -1.1486e-05     -4.122e-06     9.4575e-05    -5.3754e-06     -2.061e-06     6.8764e-05     -1.013e-16     8.4746e-18     9.6845e-16
    0.2403    -2.5328e-06    -4.3468e-06     8.8085e-05    -8.9776e-07    -2.1734e-06     6.5259e-05    -1.6394e-16     8.6778e-18     9.4513e-16
    0.2406      6.476e-06    -4.1873e-06     8.5787e-05     3.5821e-06    -2.0937e-06     6.3862e-05    -2.1662e-16      8.848e-18     9.1281e-16
    0.2409     1.4707e-05    -3.6614e-06     8.7477e-05     7.6504e-06    -1.8307e-06     6.4461e-05    -2.5823e-16     8.9832e-18     8.7257e-16
    0.2412     2.1416e-05    -2.8196e-06     9.2597e-05     1.0939e-05    -1.4098e-06     6.6764e-05    -2.8806e-16     9.0821e-18     8.2565e-16
    0.2415     2.6012e-05    -1.7405e-06      0.0001003      1.316e-05    -8.7023e-07     7.0341e-05     -3.058e-16     9.1447e-18     7.7344e-16
    0.2418      2.811e-05    -5.2278e-07     0.00010952     1.4127e-05    -2.6139e-07     7.4654e-05    -3.1154e-16     9.1716e-18     7.1742e-16
    0.2421     2.7561e-05     7.2328e-07      0.0001191     1.3775e-05     3.6164e-07     7.9118e-05    -3.0581e-16     9.1644e-18     6.5912e-16
    0.2424     2.4465e-05     1.8864e-06     0.00012786     1.2158e-05     9.4319e-07     8.3149e-05    -2.8951e-16     9.1257e-18     6.0007e-16
    0.2427     1.9152e-05      2.864e-06     0.00013475     9.4495e-06      1.432e-06     8.6221e-05    -2.6389e-16     9.0586e-18     5.4176e-16
     0.243     1.2148e-05     3.5715e-06      0.0001389     5.9169e-06     1.7857e-06     8.7909e-05    -2.3051e-16     8.9669e-18     4.8558e-16
    0.2433     4.1289e-06     3.9496e-06     0.00013973     1.8997e-06     1.9748e-06     8.7931e-05    -1.9113e-16     8.8551e-18     4.3283e-16
    0.2436    -4.1522e-06     3.9694e-06     0.00013698    -2.2247e-06     1.9847e-06     8.6166e-05    -1.4771e-16     8.7279e-18     3.8462e-16
    0.2439     -1.193e-05     3.6346e-06     0.00013073    -6.0756e-06     1.8173e-06     8.2664e-05    -1.0224e-16     8.5902e-18     3.4192e-16
    0.2442      -1.85e-05     2.9805e-06     0.00012139    -9.3042e-06     1.4902e-06     7.7639e-05    -5.6719e-17      8.447e-18     3.0548e-16
    0.2445    -2.3278e-05      2.071e-06     0.00010965    -1.1625e-05     1.0355e-06     7.1443e-05    -1.3049e-17     8.3032e-18     2.7586e-16
    0.2448    -2.5857e-05     9.9196e-07     9.6422e-05     -1.284e-05     4.9598e-07     6.4536e-05     2.7051e-17     8.1634e-18     2.5344e-16
    0.2451    -2.6036e-05    -1.5631e-07     8.2731e-05    -1.2855e-05    -7.8157e-08     5.7437e-05     6.2107e-17     8.0319e-18     2.3839e-16
    0.2454    -2.3837e-05    -1.2686e-06     6.9644e-05     -1.169e-05    -6.3432e-07     5.0677e-05     9.0949e-17     7.9122e-18     2.3069e-16
    0.2457    -1.9498e-05    -2.2442e-06     5.8159e-05    -9.4682e-06    -1.1221e-06     4.4753e-05     1.1276e-16     7.8072e-18     2.3018e-16
     0.246    -1.3451e-05    -2.9958e-06     4.9118e-05    -6.4106e-06    -1.4979e-06      4.008e-05     1.2711e-16     7.7191e-18     2.3654e-16
    0.2463    -6.2731e-06    -3.4572e-06     4.3129e-05    -2.8088e-06    -1.7286e-06     3.6953e-05     1.3394e-16      7.649e-18     2.4935e-16
    0.2466     1.3634e-06    -3.5892e-06     4.0519e-05          1e-06    -1.7946e-06     3.5528e-05     1.3358e-16     7.5973e-18     2.6807e-16
    0.2469     8.7556e-06    -3.3826e-06     4.1309e-05     4.6658e-06    -1.6913e-06     3.5806e-05     1.2674e-16     7.5633e-18     2.9212e-16
    0.2472     1.5235e-05    -2.8586e-06     4.5212e-05      7.857e-06    -1.4293e-06     3.7633e-05     1.1441e-16     7.5453e-18     3.2087e-16
    0.2475     2.0225e-05    -2.0671e-06     5.1669e-05     1.0291e-05    -1.0335e-06     4.0723e-05     9.7841e-17     7.5409e-18     3.5365e-16
    0.2478     2.3297e-05     -1.081e-06     5.9902e-05     1.1758e-05    -5.4052e-07     4.4681e-05     7.8494e-17     7.5466e-18     3.8978e-16
    0.2481     2.4201e-05     9.5965e-09     6.8991e-05     1.2139e-05     4.7982e-09     4.9041e-05     5.7925e-17     7.5585e-18     4.2859e-16
    0.2484      2.289e-05     1.1066e-06     7.7953e-05     1.1419e-05     5.5329e-07     5.3314e-05     3.7725e-17      7.572e-18     4.6944e-16
    0.2487     1.9516e-05     2.1121e-06      8.584e-05     9.6778e-06     1.0561e-06     5.7026e-05     1.9437e-17      7.582e-18     5.1165e-16
     0.249     1.4419e-05     2.9377e-06      9.182e-05     7.0914e-06     1.4689e-06     5.9764e-05     4.4776e-18     7.5834e-18     5.5461e-16
    0.2493     8.0897e-06     3.5119e-06      9.525e-05     3.9075e-06      1.756e-06     6.1215e-05    -5.9285e-18     7.5709e-18     5.9766e-16
    0.2496     1.1213e-06     3.7867e-06     9.5733e-05     4.2478e-07     1.8934e-06     6.1186e-05    -1.0809e-17     7.5395e-18     6.4019e-16
    0.2499    -5.8428e-06     3.7414e-06     9.3148e-05    -3.0357e-06     1.8707e-06     5.9628e-05    -9.4836e-18     7.4846e-18     6.8153e-16
    0.2502     -1.217e-05     3.3842e-06      8.766e-05    -6.1598e-06     1.6921e-06     5.6628e-05    -1.5947e-18     7.4022e-18     7.2102e-16
    0.2505    -1.7293e-05     2.7514e-06     7.9695e-05    -8.6684e-06     1.3757e-06      5.241e-05     1.2886e-17     7.2889e-18     7.5797e-16
    0.2508    -2.0766e-05     1.9034e-06     6.9903e-05    -1.0343e-05      9.517e-07     4.7302e-05     3.3663e-17     7.1425e-18     7.9168e-16
    0.2511    -2.2296e-05      9.195e-07     5.9092e-05    -1.1042e-05     4.5975e-07     4.1714e-05     6.0141e-17     6.9616e-18     8.2139e-16
    0.2514    -2.1772e-05    -1.0977e-07     4.8152e-05    -1.0718e-05    -5.4886e-08     3.6092e-05     9.1464e-17     6.7462e-18     8.4634e-16
    0.2517    -1.9269e-05    -1.0907e-06     3.7976e-05    -9.4129e-06    -5.4537e-07     3.0882e-05     1.2656e-16     6.4972e-18     8.6579e-16
     0.252    -1.5043e-05    -1.9351e-06     2.9377e-05    -7.2594e-06    -9.6753e-07     2.6487e-05     1.6421e-16     6.2169e-18     8.7897e-16
    0.2523    -9.4995e-06    -2.5676e-06     2.3016e-05    -4.4642e-06    -1.2838e-06     2.3231e-05     2.0311e-16     5.9087e-18      8.852e-16
    0.2526    -3.1583e-06    -2.9329e-06     1.9344e-05     -1.289e-06    -1.4665e-06     2.1334e-05      2.419e-16     5.5771e-18     8.8384e-16
    0.2529     3.3957e-06    -3.0003e-06     1.8567e-05     1.9735e-06    -1.5002e-06      2.089e-05      2.793e-16     5.2277e-18     8.7436e-16
    0.2532     9.5671e-06     -2.766e-06     2.0625e-05     5.0271e-06     -1.383e-06     2.1862e-05     3.1409e-16     4.8667e-18     8.5639e-16
    0.2535     1.4803e-05    -2.2534e-06     2.5208e-05     7.5986e-06    -1.1267e-06     2.4087e-05      3.452e-16      4.501e-18     8.2974e-16
    0.2538     1.8643e-05    -1.5107e-06     3.1783e-05     9.4622e-06    -7.5536e-07     2.7293e-05     3.7173e-16      4.138e-18     7.9442e-16
    0.2541      2.076e-05    -6.0617e-07     3.9647e-05     1.0459e-05    -3.0308e-07     3.1123e-05     3.9299e-16     3.7854e-18     7.5069e-16
    0.2544     2.0986e-05     3.7799e-07     4.7993e-05     1.0511e-05       1.89e-07     3.5172e-05     4.0847e-16     3.4505e-18     6.9906e-16
    0.2547     1.9326e-05     1.3532e-06     5.5982e-05     9.6271e-06     6.7662e-07     3.9019e-05     4.1789e-16     3.1408e-18     6.4034e-16
     0.255     1.5957e-05     2.2327e-06     6.2822e-05     7.8989e-06     1.1164e-06     4.2271e-05     4.2112e-16      2.863e-18     5.7557e-16
    0.2553     1.1205e-05      2.939e-06     6.7838e-05     5.4944e-06     1.4695e-06     4.4594e-05     4.1821e-16     2.6232e-18      5.061e-16
    0.2556      5.519e-06     3.4108e-06      7.053e-05     2.6401e-06     1.7054e-06     4.5745e-05     4.0934e-16     2.4266e-18     4.3347e-16
    0.2559    -5.7458e-07     3.6087e-06     7.0615e-05    -4.0011e-07     1.8044e-06     4.5588e-05     3.9477e-16     2.2775e-18     3.5944e-16
    0.2562    -6.5198e-06     3.5181e-06     6.8052e-05    -3.3489e-06      1.759e-06     4.4112e-05      3.748e-16     2.1789e-18      2.859e-16
    0.2565    -1.1781e-05     3.1503e-06     6.3042e-05    -5.9411e-06     1.5751e-06     4.1422e-05     3.4978e-16     2.1325e-18     2.1485e-16
    0.2568    -1.5892e-05     2.5414e-06     5.6005e-05     -7.947e-06     1.2707e-06     3.7735e-05     3.2001e-16     2.1388e-18     1.4826e-16
    0.2571    -1.8496e-05     1.7489e-06     4.7538e-05    -9.1927e-06     8.7445e-07     3.3356e-05     2.8579e-16     2.1969e-18     8.8081e-17
    0.2574    -1.9376e-05     8.4601e-07     3.8364e-05    -9.5754e-06       4.23e-07     2.8648e-05     2.4737e-16     2.3049e-18      3.611e-17
    0.2577    -1.8474e-05    -8.4773e-08     2.9259e-05    -9.0712e-06    -4.2386e-08     2.3999e-05     2.0493e-16     2.4593e-18     -6.055e-18
     0.258    -1.5894e-05    -9.5925e-07     2.0986e-05    -7.7365e-06    -4.7962e-07     1.9791e-05     1.5864e-16     2.6557e-18     -3.709e-17
    0.2583    -1.1888e-05    -1.6991e-06     1.4223e-05     -5.702e-06    -8.4954e-07      1.636e-05     1.0865e-16     2.8885e-18       -5.6e-17
    0.2586     -6.836e-06    -2.2387e-06     9.5069e-06    -3.1596e-06    -1.1194e-06     1.3967e-05     5.5112e-17     3.1517e-18     -6.216e-17
    0.2589    -1.2052e-06    -2.5313e-06     7.1823e-06    -3.4475e-07    -1.2656e-06     1.2781e-05    -1.7858e-18      3.438e-18    -5.5351e-17
    0.2592       4.49e-06    -2.5523e-06     7.3768e-06     2.4857e-06    -1.2762e-06     1.2856e-05    -6.1782e-17     3.7402e-18    -3.5762e-17
    0.2595     9.7356e-06    -2.3021e-06     9.9902e-06     5.0765e-06    -1.1511e-06     1.4137e-05    -1.2451e-16     4.0504e-18    -3.9927e-18
    0.2598     1.4065e-05    -1.8052e-06     1.4707e-05     7.1973e-06    -9.0262e-07      1.646e-05    -1.8949e-16     4.3607e-18     3.8976e-17
    0.2601     1.7099e-05    -1.1081e-06     2.1028e-05     8.6626e-06    -5.5404e-07     1.9569e-05    -2.5608e-16     4.6634e-18      9.182e-17
    0.2604      1.858e-05    -2.7465e-07     2.8315e-05     9.3485e-06    -1.3733e-07     2.3142e-05     -3.235e-16     4.9509e-18     1.5293e-16
    0.2607     1.8394e-05      6.194e-07     3.5854e-05     9.2026e-06      3.097e-07     2.6821e-05     -3.908e-16     5.2163e-18     2.2048e-16
     0.261     1.6578e-05     1.4937e-06     4.2916e-05     8.2481e-06     7.4684e-07     3.0241e-05     -4.569e-16     5.4531e-18     2.9249e-16
    0.2613     1.3313e-05     2.2702e-06     4.8826e-05     6.5805e-06     1.1351e-06     3.3066e-05    -5.2064e-16     5.6556e-18     3.6693e-16
    0.2616      8.913e-06     2.8806e-06     5.3022e-05     4.3584e-06     1.4403e-06     3.5021e-05    -5.8076e-16      5.819e-18     4.4179e-16
    0.2619     3.7859e-06     3.2718e-06     5.5103e-05     1.7887e-06     1.6359e-06     3.5909e-05      -6.36e-16     5.9396e-18     5.1515e-16
    0.2622    -1.5975e-06     3.4109e-06     5.4865e-05    -8.9336e-07     1.7054e-06     3.5635e-05    -6.8514e-16     6.0145e-18     5.8528e-16
    0.2625    -6.7495e-06     3.2878e-06     5.2313e-05    -3.4448e-06     1.6439e-06     3.4209e-05    -7.2707e-16     6.0422e-18     6.5066e-16
    0.2628    -1.1209e-05     2.9162e-06     4.7666e-05    -5.6374e-06     1.4581e-06     3.1744e-05    -7.6084e-16     6.0222e-18     7.1005e-16
    0.2631    -1.4582e-05     2.3316e-06     4.1325e-05    -7.2779e-06     1.1658e-06     2.8449e-05    -7.8568e-16      5.955e-18     7.6252e-16
    0.2634    -1.6577e-05     1.5885e-06     3.3842e-05    -8.2248e-06     7.9426e-07     2.4602e-05    -8.0114e-16     5.8423e-18     8.0746e-16
    0.2637     -1.703e-05     7.5508e-07     2.5866e-05    -8.4006e-06     3.7754e-07      2.053e-05    -8.0701e-16     5.6868e-18     8.4459e-16
     0.264    -1.5917e-05    -9.3081e-08     1.8082e-05     -7.798e-06    -4.6541e-08     1.6576e-05    -8.0344e-16      5.492e-18     8.7392e-16
    0.2643    -1.3356e-05    -8.7967e-07     1.1154e-05      -6.48e-06    -4.3983e-07      1.307e-05    -7.9088e-16     5.2622e-18     8.9573e-16
    0.2646    -9.5927e-06    -1.5346e-06     5.6581e-06    -4.5728e-06    -7.6728e-07     1.0298e-05    -7.7006e-16     5.0026e-18     9.1052e-16
    0.2649    -4.9788e-06    -2.0001e-06     2.0394e-06    -2.2545e-06         -1e-06     8.4778e-06    -7.4204e-16     4.7186e-18     9.1898e-16
    0.2652     6.1623e-08    -2.2359e-06     5.6833e-07     2.6198e-07     -1.118e-06     7.7381e-06    -7.0806e-16      4.416e-18     9.2188e-16
