%     time            U11            U12            U13            U21            U22            U23            U31            U32            U33
     0.091     4.3002e-12      6.249e-31              0              0     4.3002e-12              0              0              0     9.1427e-12
    0.0912     4.3409e-12     6.1803e-31              0              0     4.3409e-12              0              0              0     8.9893e-12
    0.0914     4.3811e-12     6.1077e-31              0              0     4.3811e-12              0              0              0     8.8561e-12
    0.0916     4.4209e-12     6.0314e-31              0              0     4.4209e-12              0              0              0     8.7426e-12
    0.0918     4.4604e-12     5.9513e-31              0              0     4.4604e-12              0              0              0     8.6482e-12
     0.092     4.4995e-12      5.868e-31              0              0     4.4995e-12              0              0              0     8.5722e-12
    0.0922     4.5383e-12     5.7816e-31              0              0     4.5383e-12              0              0              0     8.5136e-12
    0.0924     4.5769e-12     5.6929e-31              0              0     4.5769e-12              0              0              0     8.4714e-12
    0.0926     4.6153e-12     5.6022e-31              0              0     4.6153e-12              0              0              0     8.4444e-12
    0.0928     4.6535e-12     5.5102e-31              0              0     4.6535e-12              0              0              0     8.4315e-12
     0.093     4.6916e-12     5.4175e-31              0              0     4.6916e-12              0              0              0     8.4314e-12
    0.0932     4.7296e-12     5.3245e-31              0              0     4.7296e-12              0              0              0      8.443e-12
    0.0934     4.7676e-12     5.2318e-31              0              0     4.7676e-12              0              0              0      8.465e-12
    0.0936     4.8056e-12     5.1397e-31              0              0     4.8056e-12              0              0              0     8.4963e-12
    0.0938     4.8437e-12     5.0485e-31              0              0     4.8437e-12              0              0              0     8.5358e-12
     0.094     4.8817e-12     4.9583e-31              0              0     4.8817e-12              0              0              0     8.5825e-12
    0.0942     4.9199e-12     4.8694e-31              0              0     4.9199e-12              0              0              0     8.6352e-12
    0.0944     4.9582e-12     4.7815e-31              0              0     4.9582e-12              0              0              0     8.6932e-12
    0.0946     4.9967e-12     4.6946e-31              0              0     4.9967e-12              0              0              0     8.7556e-12
    0.0948     5.0353e-12     4.6085e-31              0              0     5.0353e-12              0              0              0     8.8217e-12
     0.095      5.074e-12     4.5229e-31              0              0      5.074e-12              0              0              0     8.8909e-12
    0.0952     5.1129e-12     4.4374e-31              0              0     5.1129e-12              0              0              0     8.9626e-12
    0.0954      5.152e-12     4.3518e-31              0              0      5.152e-12              0              0              0     9.0365e-12
    0.0956     5.1913e-12     4.2658e-31              0              0     5.1913e-12              0              0              0     9.1121e-12
    0.0958     5.2307e-12     4.1792e-31              0              0     5.2307e-12              0              0              0     9.1893e-12
     0.096     5.2703e-12     4.0917e-31              0              0     5.2703e-12              0              0              0     9.2679e-12
    0.0962     5.3101e-12     4.0033e-31              0              0     5.3101e-12              0              0              0     9.3478e-12
    0.0964       5.35e-12      3.914e-31              0              0       5.35e-12              0              0              0     9.4291e-12
    0.0966     5.3901e-12     3.8238e-31              0              0     5.3901e-12              0              0              0     9.5119e-12
    0.0968     5.4304e-12     3.7329e-31              0              0     5.4304e-12              0              0              0     9.5965e-12
     0.097     5.4708e-12     3.6417e-31              0              0     5.4708e-12              0              0              0     9.6832e-12
    0.0972     5.5114e-12     3.5505e-31              0              0     5.5114e-12              0              0              0     9.7725e-12
    0.0974     5.5521e-12     3.4597e-31              0              0     5.5521e-12              0              0              0     9.8648e-12
    0.0976      5.593e-12     3.3698e-31              0              0      5.593e-12              0              0              0     9.9608e-12
    0.0978      5.634e-12     3.2812e-31              0              0      5.634e-12              0              0              0     1.0061e-11
     0.098     5.6752e-12     3.1946e-31              0              0     5.6752e-12              0              0              0     1.0167e-11
    0.0982     5.7166e-12     3.1103e-31              0              0     5.7166e-12              0              0              0     1.0278e-11
    0.0984     5.7581e-12     3.0289e-31              0              0     5.7581e-12              0              0              0     1.0397e-11
    0.0986     5.7997e-12     2.9506e-31              0              0     5.7997e-12              0              0              0     1.0524e-11
    0.0988     5.8414e-12     2.8759e-31              0              0     5.8414e-12              0              0              0      1.066e-11
     0.099     5.8833e-12      2.805e-31              0              0     5.8833e-12              0              0              0     1.0806e-11
    0.0992     5.9252e-12     2.7379e-31              0              0     5.9252e-12              0              0              0     1.0964e-11
    0.0994     5.9671e-12     2.6749e-31              0              0     5.9671e-12              0              0              0     1.1135e-11
    0.0996      6.009e-12     2.6159e-31              0              0      6.009e-12              0              0              0     1.1319e-11
    0.0998     6.0509e-12     2.5609e-31              0              0     6.0509e-12              0              0              0     1.1519e-11
       0.1     6.0925e-12     2.5097e-31              0              0     6.0925e-12              0              0              0     1.1735e-11
    0.1002      6.134e-12     2.4622e-31              0              0      6.134e-12              0              0              0     1.1969e-11
    0.1004     6.1751e-12     2.4182e-31              0              0     6.1751e-12              0              0              0     1.2222e-11
    0.1006     6.2158e-12     2.3775e-31              0              0     6.2158e-12              0              0              0     1.2493e-11
    0.1008      6.256e-12     2.3401e-31              0              0      6.256e-12              0              0              0     1.2786e-11
     0.101     6.2954e-12     2.3056e-31              0              0     6.2954e-12              0              0              0     1.3098e-11
    0.1012      6.334e-12      2.274e-31              0              0      6.334e-12              0              0              0     1.3433e-11
    0.1014     6.3715e-12     2.2452e-31              0              0     6.3715e-12              0              0              0     1.3788e-11
    0.1016     6.4079e-12     2.2192e-31              0              0     6.4079e-12              0              0              0     1.4165e-11
    0.1018     6.4428e-12     2.1959e-31              0              0     6.4428e-12              0              0              0     1.4563e-11
     0.102     6.4761e-12     2.1755e-31              0              0     6.4761e-12              0              0              0     1.4982e-11
    0.1022     6.5075e-12     2.1578e-31              0              0     6.5075e-12              0              0              0      1.542e-11
    0.1024     6.5368e-12     2.1432e-31              0              0     6.5368e-12              0              0              0     1.5877e-11
    0.1026     6.5637e-12     2.1316e-31              0              0     6.5637e-12              0              0              0     1.6351e-11
    0.1028     6.5881e-12     2.1231e-31              0              0     6.5881e-12              0              0              0      1.684e-11
     0.103     6.6095e-12     2.1179e-31              0              0     6.6095e-12              0              0              0     1.7342e-11
    0.1032     6.6278e-12      2.116e-31              0              0     6.6278e-12              0              0              0     1.7855e-11
    0.1034     6.6427e-12     2.1174e-31              0              0     6.6427e-12              0              0              0     1.8376e-11
    0.1036     6.6538e-12     2.1222e-31              0              0     6.6538e-12              0              0              0     1.8902e-11
    0.1038      6.661e-12     2.1302e-31              0              0      6.661e-12              0              0              0     1.9431e-11
     0.104      6.664e-12     2.1413e-31              0              0      6.664e-12              0              0              0     1.9959e-11
    0.1042     6.6625e-12     2.1555e-31              0              0     6.6625e-12              0              0              0     2.0483e-11
    0.1044     6.6564e-12     2.1724e-31              0              0     6.6564e-12              0              0              0        2.1e-11
    0.1046     6.6453e-12     2.1919e-31              0              0     6.6453e-12              0              0              0     2.1506e-11
    0.1048     6.6291e-12     2.2137e-31              0              0     6.6291e-12              0              0              0     2.1997e-11
     0.105     6.6077e-12     2.2374e-31              0              0     6.6077e-12              0              0              0     2.2472e-11
    0.1052     6.5809e-12     2.2628e-31              0              0     6.5809e-12              0              0              0     2.2925e-11
    0.1054     6.5487e-12     2.2897e-31              0              0     6.5487e-12              0              0              0     2.3354e-11
    0.1056     6.5109e-12     2.3177e-31              0              0     6.5109e-12              0              0              0     2.3757e-11
    0.1058     6.4676e-12     2.3466e-31              0              0     6.4676e-12              0              0              0     2.4131e-11
     0.106     6.4187e-12     2.3762e-31              0              0     6.4187e-12              0              0              0     2.4473e-11
    0.1062     6.3644e-12     2.4064e-31              0              0     6.3644e-12              0              0              0     2.4782e-11
    0.1064     6.3048e-12      2.437e-31              0              0     6.3048e-12              0              0              0     2.5056e-11
    0.1066     6.2399e-12      2.468e-31              0              0     6.2399e-12              0              0              0     2.5293e-11
    0.1068     6.1701e-12     2.4994e-31              0              0     6.1701e-12              0              0              0     2.5494e-11
     0.107     6.0954e-12     2.5312e-31              0              0     6.0954e-12              0              0              0     2.5656e-11
    0.1072     6.0163e-12     2.5635e-31              0              0     6.0163e-12              0              0              0     2.5781e-11
    0.1074      5.933e-12     2.5962e-31              0              0      5.933e-12              0              0              0     2.5869e-11
    0.1076     5.8459e-12     2.6295e-31              0              0     5.8459e-12              0              0              0     2.5921e-11
    0.1078     5.7553e-12     2.6635e-31              0              0     5.7553e-12              0              0              0     2.5937e-11
     0.108     5.6617e-12     2.6982e-31              0              0     5.6617e-12              0              0              0      2.592e-11
    0.1082     5.5654e-12     2.7337e-31              0              0     5.5654e-12              0              0              0     2.5871e-11
    0.1084     5.4669e-12     2.7699e-31              0              0     5.4669e-12              0              0              0     2.5792e-11
    0.1086     5.3666e-12     2.8069e-31              0              0     5.3666e-12              0              0              0     2.5685e-11
    0.1088      5.265e-12     2.8445e-31              0              0      5.265e-12              0              0              0     2.5554e-11
     0.109     5.1624e-12     2.8826e-31              0              0     5.1624e-12              0              0              0     2.5401e-11
    0.1092     5.0594e-12     2.9212e-31              0              0     5.0594e-12              0              0              0     2.5229e-11
    0.1094     4.9563e-12     2.9599e-31              0              0     4.9563e-12              0              0              0      2.504e-11
    0.1096     4.8535e-12     2.9986e-31              0              0     4.8535e-12              0              0              0     2.4838e-11
    0.1098     4.7513e-12      3.037e-31              0              0     4.7513e-12              0              0              0     2.4626e-11
      0.11     4.6501e-12      3.075e-31              0              0     4.6501e-12              0              0              0     2.4406e-11
    0.1102     4.5501e-12     3.1122e-31              0              0     4.5501e-12              0              0              0     2.4181e-11
    0.1104     4.4515e-12     3.1485e-31              0              0     4.4515e-12              0              0              0     2.3953e-11
    0.1106     4.3545e-12     3.1837e-31              0              0     4.3545e-12              0              0              0     2.3726e-11
    0.1108     4.2592e-12     3.2177e-31              0              0     4.2592e-12              0              0              0       2.35e-11
     0.111     4.1657e-12     3.2504e-31              0              0     4.1657e-12              0              0              0     2.3279e-11
    0.1112     4.0741e-12     3.2817e-31              0              0     4.0741e-12              0              0              0     2.3063e-11
    0.1114     3.9842e-12     3.3118e-31              0              0     3.9842e-12              0              0              0     2.2854e-11
    0.1116     3.8959e-12     3.3405e-31              0              0     3.8959e-12              0              0              0     2.2654e-11
    0.1118     3.8093e-12     3.3683e-31              0              0     3.8093e-12              0              0              0     2.2463e-11
     0.112      3.724e-12     3.3951e-31              0              0      3.724e-12              0              0              0     2.2281e-11
    0.1122     3.6398e-12     3.4213e-31              0              0     3.6398e-12              0              0              0     2.2109e-11
    0.1124     3.5565e-12     3.4471e-31              0              0     3.5565e-12              0              0              0     2.1948e-11
    0.1126     3.4737e-12     3.4727e-31              0              0     3.4737e-12              0              0              0     2.1796e-11
    0.1128     3.3913e-12     3.4986e-31              0              0     3.3913e-12              0              0              0     2.1654e-11
     0.113     3.3087e-12     3.5249e-31              0              0     3.3087e-12              0              0              0     2.1522e-11
    0.1132     3.2257e-12     3.5519e-31              0              0     3.2257e-12              0              0              0     2.1398e-11
    0.1134     3.1419e-12     3.5798e-31              0              0     3.1419e-12              0              0              0     2.1283e-11
    0.1136      3.057e-12     3.6089e-31              0              0      3.057e-12              0              0              0     2.1174e-11
    0.1138     2.9706e-12     3.6392e-31              0              0     2.9706e-12              0              0              0     2.1072e-11
     0.114     2.8823e-12     3.6709e-31              0              0     2.8823e-12              0              0              0     2.0976e-11
    0.1142     2.7919e-12     3.7039e-31              0              0     2.7919e-12              0              0              0     2.0885e-11
    0.1144     2.6992e-12     3.7384e-31              0              0     2.6992e-12              0              0              0     2.0797e-11
    0.1146     2.6037e-12     3.7742e-31              0              0     2.6037e-12              0              0              0     2.0712e-11
    0.1148     2.5055e-12     3.8113e-31              0              0     2.5055e-12              0              0              0     2.0629e-11
     0.115     2.4042e-12     3.8495e-31              0              0     2.4042e-12              0              0              0     2.0548e-11
    0.1152     2.2997e-12     3.8887e-31              0              0     2.2997e-12              0              0              0     2.0468e-11
    0.1154     2.1921e-12     3.9287e-31              0              0     2.1921e-12              0              0              0     2.0389e-11
    0.1156     2.0812e-12     3.9694e-31              0              0     2.0812e-12              0              0              0     2.0309e-11
    0.1158     1.9671e-12     4.0106e-31              0              0     1.9671e-12              0              0              0      2.023e-11
     0.116     1.8499e-12     4.0522e-31              0              0     1.8499e-12              0              0              0     2.0149e-11
    0.1162     1.7297e-12      4.094e-31              0              0     1.7297e-12              0              0              0     2.0069e-11
    0.1164     1.6067e-12     4.1361e-31              0              0     1.6067e-12              0              0              0     1.9987e-11
    0.1166      1.481e-12     4.1783e-31              0              0      1.481e-12              0              0              0     1.9905e-11
    0.1168     1.3529e-12     4.2206e-31              0              0     1.3529e-12              0              0              0     1.9823e-11
     0.117     1.2226e-12     4.2631e-31              0              0     1.2226e-12              0              0              0     1.9741e-11
    0.1172     1.0906e-12     4.3058e-31              0              0     1.0906e-12              0              0              0     1.9659e-11
    0.1174     9.5702e-13     4.3488e-31              0              0     9.5702e-13              0              0              0     1.9578e-11
    0.1176     8.2229e-13     4.3921e-31              0              0     8.2229e-13              0              0              0     1.9498e-11
    0.1178     6.8673e-13     4.4359e-31              0              0     6.8673e-13              0              0              0      1.942e-11
     0.118     5.5071e-13     4.4803e-31              0              0     5.5071e-13              0              0              0     1.9344e-11
    0.1182     4.1456e-13     4.5253e-31              0              0     4.1456e-13              0              0              0     1.9272e-11
    0.1184     2.7864e-13     4.5711e-31              0              0     2.7864e-13              0              0              0     1.9203e-11
    0.1186     1.4327e-13     4.6177e-31              0              0     1.4327e-13              0              0              0     1.9138e-11
    0.1188     8.7811e-15     4.6651e-31              0              0     8.7811e-15              0              0              0     1.9078e-11
     0.119    -1.2454e-13     4.7133e-31              0              0    -1.2454e-13              0              0              0     1.9025e-11
    0.1192    -2.5641e-13     4.7624e-31              0              0    -2.5641e-13              0              0              0     1.8978e-11
    0.1194     -3.866e-13     4.8121e-31              0              0     -3.866e-13              0              0              0     1.8938e-11
    0.1196    -5.1488e-13     4.8625e-31              0              0    -5.1488e-13              0              0              0     1.8907e-11
    0.1198    -6.4107e-13     4.9134e-31              0              0    -6.4107e-13              0              0              0     1.8885e-11
      0.12    -7.6502e-13     4.9647e-31              0              0    -7.6502e-13              0              0              0     1.8874e-11
    0.1202    -8.8661e-13     5.0161e-31              0              0    -8.8661e-13              0              0              0     1.8873e-11
    0.1204    -1.0058e-12     5.0675e-31              0              0    -1.0058e-12              0              0              0     1.8884e-11
    0.1206    -1.1224e-12     5.1186e-31              0              0    -1.1224e-12              0              0              0     1.8908e-11
    0.1208    -1.2365e-12     5.1694e-31              0              0    -1.2365e-12              0              0              0     1.8945e-11
     0.121    -1.3481e-12     5.2195e-31              0              0    -1.3481e-12              0              0              0     1.8997e-11
    0.1212    -1.4573e-12     5.2688e-31              0              0    -1.4573e-12              0              0              0     1.9064e-11
    0.1214     -1.564e-12     5.3171e-31              0              0     -1.564e-12              0              0              0     1.9147e-11
    0.1216    -1.6683e-12     5.3642e-31              0              0    -1.6683e-12              0              0              0     1.9247e-11
    0.1218    -1.7705e-12       5.41e-31              0              0    -1.7705e-12              0              0              0     1.9364e-11
     0.122    -1.8705e-12     5.4544e-31              0              0    -1.8705e-12              0              0              0     1.9498e-11
    0.1222    -1.9685e-12     5.4971e-31              0              0    -1.9685e-12              0              0              0     1.9651e-11
    0.1224    -2.0647e-12     5.5382e-31              0              0    -2.0647e-12              0              0              0     1.9823e-11
    0.1226    -2.1591e-12     5.5776e-31              0              0    -2.1591e-12              0              0              0     2.0013e-11
    0.1228    -2.2519e-12     5.6151e-31              0              0    -2.2519e-12              0              0              0     2.0221e-11
     0.123    -2.3432e-12     5.6507e-31              0              0    -2.3432e-12              0              0              0     2.0448e-11
    0.1232    -2.4332e-12     5.6843e-31              0              0    -2.4332e-12              0              0              0     2.0693e-11
    0.1234    -2.5219e-12     5.7159e-31              0              0    -2.5219e-12              0              0              0     2.0955e-11
    0.1236    -2.6095e-12     5.7455e-31              0              0    -2.6095e-12              0              0              0     2.1233e-11
    0.1238     -2.696e-12     5.7728e-31              0              0     -2.696e-12              0              0              0     2.1526e-11
     0.124    -2.7815e-12     5.7979e-31              0              0    -2.7815e-12              0              0              0     2.1834e-11
    0.1242    -2.8659e-12     5.8207e-31              0              0    -2.8659e-12              0              0              0     2.2154e-11
    0.1244    -2.9494e-12     5.8411e-31              0              0    -2.9494e-12              0              0              0     2.2485e-11
    0.1246    -3.0318e-12     5.8591e-31              0              0    -3.0318e-12              0              0              0     2.2824e-11
    0.1248    -3.1132e-12     5.8746e-31              0              0    -3.1132e-12              0              0              0      2.317e-11
     0.125    -3.1935e-12     5.8875e-31              0              0    -3.1935e-12              0              0              0     2.3521e-11
    0.1252    -3.2725e-12     5.8977e-31              0              0    -3.2725e-12              0              0              0     2.3873e-11
    0.1254    -3.3502e-12     5.9053e-31              0              0    -3.3502e-12              0              0              0     2.4225e-11
    0.1256    -3.4265e-12     5.9102e-31              0              0    -3.4265e-12              0              0              0     2.4573e-11
    0.1258    -3.5013e-12     5.9124e-31              0              0    -3.5013e-12              0              0              0     2.4915e-11
     0.126    -3.5743e-12     5.9119e-31              0              0    -3.5743e-12              0              0              0     2.5248e-11
    0.1262    -3.6455e-12     5.9088e-31              0              0    -3.6455e-12              0              0              0     2.5569e-11
    0.1264    -3.7148e-12     5.9031e-31              0              0    -3.7148e-12              0              0              0     2.5876e-11
    0.1266     -3.782e-12     5.8949e-31              0              0     -3.782e-12              0              0              0     2.6166e-11
    0.1268     -3.847e-12     5.8842e-31              0              0     -3.847e-12              0              0              0     2.6436e-11
     0.127    -3.9098e-12     5.8713e-31              0              0    -3.9098e-12              0              0              0     2.6684e-11
    0.1272    -3.9703e-12     5.8562e-31              0              0    -3.9703e-12              0              0              0     2.6909e-11
    0.1274    -4.0285e-12      5.839e-31              0              0    -4.0285e-12              0              0              0     2.7107e-11
    0.1276    -4.0844e-12     5.8199e-31              0              0    -4.0844e-12              0              0              0     2.7277e-11
    0.1278     -4.138e-12      5.799e-31              0              0     -4.138e-12              0              0              0     2.7419e-11
     0.128    -4.1894e-12     5.7764e-31              0              0    -4.1894e-12              0              0              0     2.7531e-11
    0.1282    -4.2386e-12     5.7522e-31              0              0    -4.2386e-12              0              0              0     2.7611e-11
    0.1284    -4.2858e-12     5.7265e-31              0              0    -4.2858e-12              0              0              0     2.7661e-11
    0.1286     -4.331e-12     5.6993e-31              0              0     -4.331e-12              0              0              0     2.7679e-11
    0.1288    -4.3743e-12     5.6708e-31              0              0    -4.3743e-12              0              0              0     2.7666e-11
     0.129    -4.4157e-12      5.641e-31              0              0    -4.4157e-12              0              0              0     2.7623e-11
    0.1292    -4.4553e-12     5.6099e-31              0              0    -4.4553e-12              0              0              0      2.755e-11
    0.1294    -4.4929e-12     5.5775e-31              0              0    -4.4929e-12              0              0              0     2.7448e-11
    0.1296    -4.5283e-12     5.5439e-31              0              0    -4.5283e-12              0              0              0      2.732e-11
    0.1298    -4.5613e-12      5.509e-31              0              0    -4.5613e-12              0              0              0     2.7167e-11
      0.13    -4.5913e-12     5.4728e-31              0              0    -4.5913e-12              0              0              0     2.6991e-11
    0.1302    -4.6178e-12     5.4354e-31              0              0    -4.6178e-12              0              0              0     2.6794e-11
    0.1304    -4.6398e-12     5.3968e-31              0              0    -4.6398e-12              0              0              0     2.6578e-11
    0.1306    -4.6563e-12     5.3571e-31              0              0    -4.6563e-12              0              0              0     2.6346e-11
    0.1308     -4.666e-12     5.3162e-31              0              0     -4.666e-12              0              0              0       2.61e-11
     0.131    -4.6672e-12     5.2744e-31              0              0    -4.6672e-12              0              0              0     2.5844e-11
    0.1312     -4.658e-12     5.2315e-31              0              0     -4.658e-12              0              0              0     2.5579e-11
    0.1314    -4.6361e-12     5.1879e-31              0              0    -4.6361e-12              0              0              0     2.5308e-11
    0.1316    -4.5992e-12     5.1437e-31              0              0    -4.5992e-12              0              0              0     2.5034e-11
    0.1318    -4.5442e-12     5.0989e-31              0              0    -4.5442e-12              0              0              0      2.476e-11
     0.132    -4.4681e-12     5.0538e-31              0              0    -4.4681e-12              0              0              0     2.4486e-11
    0.1322    -4.3675e-12     5.0086e-31              0              0    -4.3675e-12              0              0              0     2.4217e-11
    0.1324    -4.2388e-12     4.9635e-31              0              0    -4.2388e-12              0              0              0     2.3953e-11
    0.1326    -4.0779e-12     4.9186e-31              0              0    -4.0779e-12              0              0              0     2.3696e-11
    0.1328     -3.881e-12     4.8741e-31              0              0     -3.881e-12              0              0              0     2.3449e-11
     0.133    -3.6439e-12     4.8303e-31              0              0    -3.6439e-12              0              0              0     2.3213e-11
    0.1332    -3.3625e-12     4.7871e-31              0              0    -3.3625e-12              0              0              0     2.2988e-11
    0.1334    -3.0326e-12     4.7449e-31              0              0    -3.0326e-12              0              0              0     2.2776e-11
    0.1336    -2.6503e-12     4.7036e-31              0              0    -2.6503e-12              0              0              0     2.2579e-11
    0.1338    -2.2118e-12     4.6633e-31              0              0    -2.2118e-12              0              0              0     2.2395e-11
     0.134    -1.7136e-12     4.6241e-31              0              0    -1.7136e-12              0              0              0     2.2227e-11
    0.1342    -1.1527e-12     4.5859e-31              0              0    -1.1527e-12              0              0              0     2.2073e-11
    0.1344    -5.2655e-13     4.5488e-31              0              0    -5.2655e-13              0              0              0     2.1936e-11
    0.1346      1.669e-13     4.5126e-31              0              0      1.669e-13              0              0              0     2.1813e-11
    0.1348     9.2889e-13     4.4772e-31              0              0     9.2889e-13              0              0              0     2.1706e-11
     0.135     1.7599e-12     4.4426e-31              0              0     1.7599e-12              0              0              0     2.1614e-11
    0.1352     2.6597e-12     4.4087e-31              0              0     2.6597e-12              0              0              0     2.1537e-11
    0.1354     3.6271e-12     4.3753e-31              0              0     3.6271e-12              0              0              0     2.1475e-11
    0.1356     4.6597e-12     4.3422e-31              0              0     4.6597e-12              0              0              0     2.1426e-11
    0.1358     5.7545e-12     4.3094e-31              0              0     5.7545e-12              0              0              0     2.1391e-11
     0.136     6.9072e-12     4.2767e-31              0              0     6.9072e-12              0              0              0     2.1369e-11
    0.1362     8.1126e-12      4.244e-31              0              0     8.1126e-12              0              0              0     2.1359e-11
    0.1364     9.3645e-12     4.2112e-31              0              0     9.3645e-12              0              0              0     2.1361e-11
    0.1366     1.0656e-11     4.1782e-31              0              0     1.0656e-11              0              0              0     2.1374e-11
    0.1368     1.1978e-11      4.145e-31              0              0     1.1978e-11              0              0              0     2.1397e-11
     0.137     1.3323e-11     4.1115e-31              0              0     1.3323e-11              0              0              0     2.1431e-11
    0.1372      1.468e-11     4.0777e-31              0              0      1.468e-11              0              0              0     2.1474e-11
    0.1374     1.6039e-11     4.0436e-31              0              0     1.6039e-11              0              0              0     2.1527e-11
    0.1376      1.739e-11     4.0093e-31              0              0      1.739e-11              0              0              0     2.1587e-11
    0.1378     1.8721e-11     3.9747e-31              0              0     1.8721e-11              0              0              0     2.1655e-11
     0.138     2.0022e-11     3.9398e-31              0              0     2.0022e-11              0              0              0      2.173e-11
    0.1382     2.1279e-11     3.9047e-31              0              0     2.1279e-11              0              0              0     2.1811e-11
    0.1384     2.2483e-11     3.8695e-31              0              0     2.2483e-11              0              0              0     2.1898e-11
    0.1386     2.3622e-11     3.8341e-31              0              0     2.3622e-11              0              0              0      2.199e-11
    0.1388     2.4685e-11     3.7986e-31              0              0     2.4685e-11              0              0              0     2.2087e-11
     0.139     2.5663e-11      3.763e-31              0              0     2.5663e-11              0              0              0     2.2188e-11
    0.1392     2.6546e-11     3.7273e-31              0              0     2.6546e-11              0              0              0     2.2292e-11
    0.1394     2.7327e-11     3.6915e-31              0              0     2.7327e-11              0              0              0     2.2399e-11
    0.1396     2.7998e-11     3.6555e-31              0              0     2.7998e-11              0              0              0     2.2507e-11
    0.1398     2.8552e-11     3.6194e-31              0              0     2.8552e-11              0              0              0     2.2617e-11
      0.14     2.8986e-11      3.583e-31              0              0     2.8986e-11              0              0              0     2.2728e-11
    0.1402     2.9297e-11     3.5464e-31              0              0     2.9297e-11              0              0              0     2.2839e-11
    0.1404     2.9481e-11     3.5094e-31              0              0     2.9481e-11              0              0              0     2.2949e-11
    0.1406     2.9538e-11      3.472e-31              0              0     2.9538e-11              0              0              0     2.3059e-11
    0.1408      2.947e-11     3.4341e-31              0              0      2.947e-11              0              0              0     2.3167e-11
     0.141     2.9279e-11     3.3957e-31              0              0     2.9279e-11              0              0              0     2.3274e-11
    0.1412     2.8968e-11     3.3567e-31              0              0     2.8968e-11              0              0              0     2.3378e-11
    0.1414     2.8543e-11     3.3171e-31              0              0     2.8543e-11              0              0              0     2.3481e-11
    0.1416     2.8009e-11     3.2768e-31              0              0     2.8009e-11              0              0              0      2.358e-11
    0.1418     2.7373e-11     3.2358e-31              0              0     2.7373e-11              0              0              0     2.3677e-11
     0.142     2.6645e-11     3.1941e-31              0              0     2.6645e-11              0              0              0     2.3772e-11
    0.1422     2.5834e-11     3.1517e-31              0              0     2.5834e-11              0              0              0     2.3863e-11
    0.1424     2.4948e-11     3.1085e-31              0              0     2.4948e-11              0              0              0     2.3953e-11
    0.1426     2.3999e-11     3.0647e-31              0              0     2.3999e-11              0              0              0     2.4041e-11
    0.1428     2.2996e-11     3.0203e-31              0              0     2.2996e-11              0              0              0     2.4126e-11
     0.143     2.1952e-11     2.9752e-31              0              0     2.1952e-11              0              0              0     2.4211e-11
    0.1432     2.0877e-11     2.9297e-31              0              0     2.0877e-11              0              0              0     2.4294e-11
    0.1434     1.9782e-11     2.8836e-31              0              0     1.9782e-11              0              0              0     2.4378e-11
    0.1436     1.8676e-11     2.8372e-31              0              0     1.8676e-11              0              0              0     2.4462e-11
    0.1438     1.7572e-11     2.7904e-31              0              0     1.7572e-11              0              0              0     2.4546e-11
     0.144     1.6477e-11     2.7434e-31              0              0     1.6477e-11              0              0              0     2.4632e-11
    0.1442     1.5401e-11     2.6963e-31              0              0     1.5401e-11              0              0              0      2.472e-11
    0.1444     1.4352e-11     2.6491e-31              0              0     1.4352e-11              0              0              0      2.481e-11
    0.1446     1.3337e-11     2.6019e-31              0              0     1.3337e-11              0              0              0     2.4904e-11
    0.1448     1.2363e-11     2.5549e-31              0              0     1.2363e-11              0              0              0        2.5e-11
     0.145     1.1435e-11     2.5082e-31              0              0     1.1435e-11              0              0              0     2.5101e-11
    0.1452     1.0558e-11     2.4617e-31              0              0     1.0558e-11              0              0              0     2.5205e-11
    0.1454     9.7352e-12     2.4158e-31              0              0     9.7352e-12              0              0              0     2.5313e-11
    0.1456     8.9692e-12     2.3704e-31              0              0     8.9692e-12              0              0              0     2.5425e-11
    0.1458     8.2618e-12     2.3257e-31              0              0     8.2618e-12              0              0              0     2.5541e-11
     0.146     7.6137e-12     2.2818e-31              0              0     7.6137e-12              0              0              0      2.566e-11
    0.1462     7.0248e-12     2.2388e-31              0              0     7.0248e-12              0              0              0     2.5782e-11
    0.1464     6.4946e-12     2.1968e-31              0              0     6.4946e-12              0              0              0     2.5906e-11
    0.1466     6.0213e-12      2.156e-31              0              0     6.0213e-12              0              0              0     2.6032e-11
    0.1468     5.6031e-12     2.1165e-31              0              0     5.6031e-12              0              0              0     2.6158e-11
     0.147     5.2373e-12     2.0784e-31              0              0     5.2373e-12              0              0              0     2.6284e-11
    0.1472     4.9209e-12     2.0417e-31              0              0     4.9209e-12              0              0              0     2.6408e-11
    0.1474     4.6505e-12     2.0067e-31              0              0     4.6505e-12              0              0              0      2.653e-11
    0.1476     4.4226e-12     1.9733e-31              0              0     4.4226e-12              0              0              0     2.6648e-11
    0.1478     4.2334e-12     1.9416e-31              0              0     4.2334e-12              0              0              0     2.6761e-11
     0.148     4.0791e-12     1.9118e-31              0              0     4.0791e-12              0              0              0     2.6868e-11
    0.1482     3.9557e-12     1.8838e-31              0              0     3.9557e-12              0              0              0     2.6967e-11
    0.1484     3.8595e-12     1.8576e-31              0              0     3.8595e-12              0              0              0     2.7057e-11
    0.1486     3.7867e-12     1.8334e-31              0              0     3.7867e-12              0              0              0     2.7137e-11
    0.1488     3.7338e-12      1.811e-31              0              0     3.7338e-12              0              0              0     2.7207e-11
     0.149     3.6975e-12     1.7905e-31              0              0     3.6975e-12              0              0              0     2.7264e-11
