%     time            T11            T12            T13            T21            T22            T23            T31            T32            T33
         0    -4.5454e-07    -9.3115e-22     4.5489e-07              0    -4.5454e-07     1.0737e-06    -1.5151e-07    -3.0303e-07     3.0669e-06
    0.0002    -7.8346e-07    -2.0259e-21     4.8813e-07              0    -7.8346e-07     1.1545e-06    -2.6115e-07    -5.2231e-07     3.6331e-06
    0.0004     -1.081e-06    -4.0875e-21     4.8963e-07              0     -1.081e-06     1.1717e-06    -3.6033e-07    -7.2066e-07     3.9747e-06
    0.0006    -1.3238e-06    -7.4407e-21     4.5581e-07              0    -1.3238e-06     1.1181e-06    -4.4127e-07    -8.8254e-07     4.0377e-06
    0.0008    -1.4903e-06    -1.2466e-20     3.8513e-07              0    -1.4903e-06     9.9067e-07    -4.9675e-07     -9.935e-07     3.7818e-06
     0.001     -1.562e-06      -1.96e-20     2.7848e-07              0     -1.562e-06     7.9117e-07    -5.2067e-07    -1.0413e-06     3.1842e-06
    0.0012    -1.5254e-06    -2.9342e-20     1.3934e-07              0    -1.5254e-06     5.2656e-07    -5.0848e-07     -1.017e-06      2.244e-06
    0.0014     -1.373e-06    -4.2243e-20     -2.608e-08              0     -1.373e-06     2.0925e-07    -4.5767e-07    -9.1535e-07     9.8474e-07
    0.0016    -1.1043e-06    -5.8917e-20    -2.0896e-07              0    -1.1043e-06    -1.4311e-07    -3.6811e-07    -7.3622e-07    -5.4407e-07
    0.0018    -7.2667e-07    -8.0023e-20    -3.9813e-07              0    -7.2667e-07    -5.0821e-07    -2.4222e-07    -4.8445e-07    -2.2671e-06
     0.002     -2.553e-07    -1.0627e-19    -5.8059e-07              0     -2.553e-07    -8.6002e-07      -8.51e-08     -1.702e-07    -4.0852e-06
    0.0022     2.8685e-07    -1.3842e-19     -7.421e-07              0     2.8685e-07    -1.1701e-06     9.5618e-08     1.9124e-07    -5.8789e-06
    0.0024        8.7e-07    -1.7723e-19    -8.6809e-07              0        8.7e-07    -1.4093e-06        2.9e-07        5.8e-07    -7.5147e-06
    0.0026     1.4588e-06    -2.2351e-19    -9.4456e-07              0     1.4588e-06    -1.5495e-06     4.8628e-07     9.7256e-07     -8.852e-06
    0.0028     2.0144e-06    -2.7807e-19    -9.5917e-07              0     2.0144e-06    -1.5663e-06     6.7145e-07     1.3429e-06    -9.7527e-06
     0.003      2.496e-06     -3.417e-19    -9.0234e-07              0      2.496e-06    -1.4402e-06     8.3201e-07      1.664e-06    -1.0091e-05
    0.0032     2.8644e-06    -4.1518e-19     -7.683e-07              0     2.8644e-06      -1.16e-06     9.5482e-07     1.9096e-06    -9.7648e-06
    0.0034     3.0839e-06    -4.9924e-19    -5.5603e-07              0     3.0839e-06    -7.2341e-07      1.028e-06     2.0559e-06    -8.7059e-06
    0.0036     3.1251e-06    -5.9456e-19    -2.7006e-07              0     3.1251e-06    -1.3964e-07     1.0417e-06     2.0834e-06    -6.8904e-06
    0.0038     2.9681e-06    -7.0174e-19      7.903e-08              0     2.9681e-06      5.702e-07     9.8936e-07     1.9787e-06    -4.3475e-06
     0.004     2.6039e-06    -8.2127e-19     4.7448e-07              0     2.6039e-06     1.3725e-06     8.6796e-07     1.7359e-06    -1.1651e-06
    0.0042     2.0368e-06    -9.5355e-19     8.9353e-07              0     2.0368e-06     2.2218e-06     6.7893e-07     1.3579e-06     2.5066e-06
    0.0044     1.2852e-06    -1.0988e-18     1.3081e-06              0     1.2852e-06      3.062e-06     4.2841e-07     8.5683e-07     6.4564e-06
    0.0046      3.821e-07    -1.2572e-18     1.6861e-06              0      3.821e-07     3.8286e-06     1.2737e-07     2.5473e-07     1.0417e-05
    0.0048    -6.2593e-07    -1.4287e-18     1.9927e-06              0    -6.2593e-07     4.4522e-06    -2.0864e-07    -4.1729e-07     1.4077e-05
     0.005    -1.6799e-06     -1.613e-18     2.1929e-06              0    -1.6799e-06     4.8626e-06    -5.5996e-07    -1.1199e-06     1.7092e-05
    0.0052     -2.711e-06    -1.8097e-18     2.2535e-06              0     -2.711e-06     4.9935e-06    -9.0367e-07    -1.8073e-06      1.911e-05
    0.0054    -3.6443e-06    -2.0182e-18     2.1464e-06              0    -3.6443e-06     4.7885e-06    -1.2148e-06    -2.4295e-06     1.9793e-05
    0.0056    -4.4028e-06    -2.2377e-18      1.851e-06              0    -4.4028e-06     4.2066e-06    -1.4676e-06    -2.9352e-06     1.8845e-05
    0.0058    -4.9122e-06    -2.4672e-18     1.3576e-06              0    -4.9122e-06     3.2282e-06    -1.6374e-06    -3.2748e-06     1.6045e-05
     0.006    -5.1064e-06    -2.7053e-18     6.7004e-07              0    -5.1064e-06     1.8608e-06    -1.7021e-06    -3.4042e-06     1.1276e-05
    0.0062    -4.9328e-06    -2.9509e-18     -1.922e-07              0    -4.9328e-06     1.4351e-07    -1.6443e-06    -3.2885e-06     4.5553e-06
    0.0064    -4.3575e-06    -3.2021e-18    -1.1919e-06              0    -4.3575e-06    -1.8493e-06    -1.4525e-06     -2.905e-06    -3.9352e-06
    0.0066    -3.3703e-06    -3.4573e-18    -2.2734e-06              0    -3.3703e-06    -4.0063e-06    -1.1234e-06    -2.2469e-06    -1.3833e-05
    0.0068    -1.9879e-06    -3.7146e-18    -3.3629e-06              0    -1.9879e-06    -6.1801e-06    -6.6265e-07    -1.3253e-06    -2.4579e-05
     0.007    -2.5732e-07    -3.9719e-18    -4.3702e-06              0    -2.5732e-07      -8.19e-06    -8.5772e-08    -1.7154e-07    -3.5421e-05
    0.0072     1.7437e-06     -4.227e-18    -5.1914e-06              0     1.7437e-06    -9.8287e-06     5.8123e-07     1.1625e-06    -4.5426e-05
    0.0074     3.9067e-06    -4.4777e-18    -5.7146e-06              0     3.9067e-06    -1.0872e-05     1.3022e-06     2.6045e-06     -5.351e-05
    0.0076     6.0958e-06    -4.7218e-18    -5.8258e-06              0     6.0958e-06    -1.1092e-05     2.0319e-06     4.0638e-06    -5.8491e-05
    0.0078     8.1519e-06    -4.9569e-18    -5.4183e-06              0     8.1519e-06    -1.0276e-05     2.7173e-06     5.4346e-06     -5.916e-05
     0.008     9.9002e-06    -5.1808e-18    -4.4027e-06              0     9.9002e-06    -8.2438e-06     3.3001e-06     6.6001e-06    -5.4379e-05
    0.0082     1.1159e-05    -5.3912e-18    -2.7191e-06              0     1.1159e-05    -4.8768e-06     3.7197e-06     7.4395e-06    -4.3192e-05
    0.0084     1.1752e-05     -5.586e-18    -3.5138e-07              0     1.1752e-05    -1.4219e-07     3.9174e-06     7.8347e-06    -2.4973e-05
    0.0086      1.152e-05    -5.7631e-18     2.6585e-06              0      1.152e-05     5.8758e-06     3.8399e-06     7.6798e-06     4.1633e-07
    0.0088     1.0335e-05    -5.9208e-18      6.194e-06              0     1.0335e-05     1.2945e-05     3.4451e-06     6.8903e-06     3.2442e-05
     0.009     8.1213e-06    -6.0572e-18     1.0049e-05              0     8.1213e-06     2.0651e-05     2.7071e-06     5.4142e-06     6.9703e-05
    0.0092     4.8649e-06    -6.1709e-18      1.391e-05              0     4.8649e-06     2.8369e-05     1.6216e-06     3.2433e-06     0.00010972
    0.0094     6.3679e-07    -6.2607e-18     1.7343e-05              0     6.3679e-07     3.5231e-05     2.1226e-07     4.2453e-07     0.00014873
    0.0096    -4.3923e-06    -6.3256e-18     1.9781e-05              0    -4.3923e-06     4.0102e-05    -1.4641e-06    -2.9282e-06     0.00018145
    0.0098    -9.9338e-06    -6.3648e-18     2.0511e-05              0    -9.9338e-06     4.1557e-05    -3.3113e-06    -6.6225e-06     0.00020091
      0.01    -1.5565e-05    -6.3779e-18     1.8667e-05              0    -1.5565e-05     3.7864e-05    -5.1883e-06    -1.0377e-05     0.00019824
    0.0102    -2.0713e-05    -6.3648e-18      1.323e-05              0    -2.0713e-05     2.6985e-05    -6.9044e-06    -1.3809e-05     0.00016251
    0.0104    -2.4641e-05    -6.3256e-18     3.0261e-06              0    -2.4641e-05     6.5706e-06    -8.2136e-06    -1.6427e-05     8.0612e-05
    0.0106    -2.6432e-05    -6.2607e-18    -1.3267e-05              0    -2.6432e-05    -2.6021e-05    -8.8107e-06    -1.7621e-05    -6.2809e-05
    0.0108     -2.498e-05    -6.1709e-18    -3.7102e-05              0     -2.498e-05    -7.3698e-05    -8.3267e-06    -1.6653e-05    -0.00028541
     0.011    -1.8975e-05    -6.0572e-18    -7.0048e-05              0    -1.8975e-05     -0.0001396    -6.3249e-06     -1.265e-05    -0.00060711
    0.0112    -6.8914e-06    -5.9208e-18    -0.00011376              0    -6.8914e-06    -0.00022702    -2.2971e-06    -4.5943e-06       -0.00105
    0.0114     1.3019e-05    -5.7631e-18    -0.00016994              0     1.3019e-05     -0.0003394     4.3398e-06     8.6796e-06     -0.0016381
    0.0116     4.2744e-05     -5.586e-18    -0.00024032              0     4.2744e-05    -0.00048016     1.4248e-05     2.8496e-05     -0.0023972
    0.0118     8.4516e-05    -5.3912e-18    -0.00032657              0     8.4516e-05    -0.00065267     2.8172e-05     5.6344e-05     -0.0033545
     0.012     0.00014083    -5.1808e-18     -0.0004303              0     0.00014083    -0.00086012     4.6944e-05     9.3888e-05     -0.0045382
    0.0122     0.00021446    -4.9569e-18    -0.00055294              0     0.00021446     -0.0011054     7.1486e-05     0.00014297     -0.0059771
    0.0124     0.00030845    -4.7218e-18    -0.00069574              0     0.00030845      -0.001391     0.00010282     0.00020564     -0.0076998
    0.0126     0.00042617    -4.4778e-18    -0.00085966              0     0.00042617     -0.0017188     0.00014206     0.00028411     -0.0097343
    0.0128     0.00057129     -4.227e-18     -0.0010453              0     0.00057129     -0.0020901     0.00019043     0.00038086      -0.012107
     0.013     0.00074782    -3.9719e-18     -0.0012529              0     0.00074782     -0.0025053     0.00024927     0.00049854      -0.014844
    0.0132      0.0009601    -3.7146e-18     -0.0014821              0      0.0009601     -0.0029638     0.00032003     0.00064006      -0.017965
    0.0134      0.0012128    -3.4574e-18     -0.0017322              0      0.0012128     -0.0034639     0.00040428     0.00080855      -0.021491
    0.0136      0.0015111    -3.2021e-18     -0.0020017              0      0.0015111      -0.004003     0.00050368      0.0010074      -0.025434
    0.0138      0.0018602    -2.9509e-18     -0.0022886              0      0.0018602     -0.0045768     0.00062006      0.0012401      -0.029804
     0.014      0.0022659    -2.7054e-18     -0.0025902              0      0.0022659       -0.00518      0.0007553      0.0015106      -0.034604
    0.0142      0.0027343    -2.4672e-18     -0.0029031              0      0.0027343     -0.0058058     0.00091143      0.0018229      -0.039833
    0.0144      0.0032715    -2.2377e-18     -0.0032231              0      0.0032715     -0.0064457      0.0010905       0.002181      -0.045482
    0.0146      0.0038841    -2.0183e-18     -0.0035454              0      0.0038841     -0.0070903      0.0012947      0.0025894      -0.051533
    0.0148      0.0045785    -1.8098e-18     -0.0038644              0      0.0045785     -0.0077284      0.0015262      0.0030523      -0.057963
     0.015      0.0053612     -1.613e-18     -0.0041741              0      0.0053612     -0.0083477      0.0017871      0.0035742      -0.064743
    0.0152      0.0062385    -1.4287e-18     -0.0044676              0      0.0062385     -0.0089347      0.0020795       0.004159      -0.071833
    0.0154      0.0072163    -1.2573e-18     -0.0047376              0      0.0072163     -0.0094747      0.0024054      0.0048109      -0.079188
    0.0156      0.0082999    -1.0989e-18     -0.0049765              0      0.0082999     -0.0099525      0.0027666      0.0055333      -0.086756
    0.0158      0.0094937    -9.5357e-19     -0.0051763              0      0.0094937      -0.010352      0.0031646      0.0063292      -0.094478
     0.016       0.010801    -8.2129e-19     -0.0053286              0       0.010801      -0.010657      0.0036004      0.0072008       -0.10229
    0.0162       0.012224    -7.0175e-19     -0.0054254              0       0.012224       -0.01085      0.0040748      0.0081495       -0.11012
    0.0164       0.013763    -5.9457e-19     -0.0054584              0       0.013763      -0.010916      0.0045877      0.0091754       -0.11791
    0.0166       0.015416    -4.9925e-19     -0.0054198              0       0.015416      -0.010839      0.0051386       0.010277       -0.12556
    0.0168       0.017178    -4.1519e-19      -0.005302              0       0.017178      -0.010603      0.0057261       0.011452       -0.13301
     0.017       0.019043    -3.4171e-19     -0.0050981              0       0.019043      -0.010196      0.0063477       0.012695       -0.14018
    0.0172          0.021    -2.7808e-19     -0.0048022              0          0.021     -0.0096039          0.007          0.014       -0.14699
    0.0174       0.023036    -2.2352e-19     -0.0044088              0       0.023036     -0.0088173      0.0076785       0.015357       -0.15337
    0.0176       0.025132    -1.7723e-19     -0.0039141              0       0.025132     -0.0078277      0.0083774       0.016755       -0.15924
    0.0178       0.027268    -1.3842e-19     -0.0033149              0       0.027268     -0.0066294      0.0090894       0.018179       -0.16455
     0.018       0.029418    -1.0627e-19     -0.0026098              0       0.029418     -0.0052192       0.009806       0.019612       -0.16922
    0.0182       0.031552    -8.0021e-20     -0.0017987              0       0.031552      -0.003597       0.010517       0.021034       -0.17321
    0.0184       0.033635    -5.8913e-20    -0.00088305              0       0.033635     -0.0017657       0.011212       0.022423       -0.17647
    0.0186        0.03563    -4.2239e-20      0.0001341              0        0.03563     0.00026854       0.011877       0.023753       -0.17896
    0.0188       0.037493    -2.9337e-20       0.001248              0       0.037493      0.0024964       0.012498       0.024996       -0.18066
     0.019       0.039179    -1.9595e-20      0.0024523              0       0.039179       0.004905        0.01306        0.02612       -0.18156
    0.0192       0.040639    -1.2461e-20       0.003739              0       0.040639      0.0074784       0.013546       0.027093       -0.18163
    0.0194        0.04182    -7.4358e-21      0.0050985              0        0.04182       0.010197        0.01394        0.02788       -0.18089
    0.0196       0.042668     -4.083e-21      0.0065197              0       0.042668        0.01304       0.014223       0.028445       -0.17935
    0.0198       0.043128    -2.0218e-21      0.0079901              0       0.043128        0.01598       0.014376       0.028752       -0.17703
      0.02       0.043146    -9.2775e-22       0.009496              0       0.043146       0.018992       0.014382       0.028764       -0.17396
    0.0202       0.042666    -5.2885e-22       0.011022              0       0.042666       0.022045       0.014222       0.028444       -0.17018
    0.0204       0.041637    -6.0223e-22       0.012554              0       0.041637       0.025108       0.013879       0.027758       -0.16573
    0.0206       0.040011    -9.6973e-22       0.014074              0       0.040011       0.028147       0.013337       0.026674       -0.16068
    0.0208       0.037742    -1.4931e-21       0.015565              0       0.037742        0.03113       0.012581       0.025162       -0.15506
     0.021       0.034794    -2.0693e-21       0.017011              0       0.034794       0.034022       0.011598       0.023196       -0.14895
    0.0212       0.031134    -2.6251e-21       0.018395              0       0.031134       0.036789       0.010378       0.020756       -0.14241
    0.0214       0.026742    -3.1127e-21       0.019699              0       0.026742       0.039397      0.0089139       0.017828        -0.1355
    0.0216       0.021603    -3.5047e-21       0.020907              0       0.021603       0.041814      0.0072011       0.014402       -0.12829
    0.0218       0.015717    -3.7897e-21       0.022005              0       0.015717        0.04401      0.0052391       0.010478       -0.12083
     0.022      0.0090936    -3.9686e-21       0.022977              0      0.0090936       0.045954      0.0030312      0.0060624        -0.1132
    0.0222      0.0017546    -4.0511e-21       0.023811              0      0.0017546       0.047621     0.00058487      0.0011697       -0.10543
    0.0224     -0.0062641     -4.052e-21       0.024494              0     -0.0062641       0.048988      -0.002088     -0.0041761      -0.097599
    0.0226      -0.014914    -3.9895e-21       0.025017              0      -0.014914       0.050035     -0.0049712     -0.0099425       -0.08974
    0.0228      -0.024132    -3.8826e-21       0.025372              0      -0.024132       0.050744      -0.008044      -0.016088      -0.081898
     0.023      -0.033843    -3.7496e-21       0.025552              0      -0.033843       0.051104      -0.011281      -0.022562      -0.074109
    0.0232       -0.04396    -3.6071e-21       0.025553              0       -0.04396       0.051105      -0.014653      -0.029306      -0.066404
    0.0234      -0.054381     -3.469e-21       0.025373              0      -0.054381       0.050745      -0.018127      -0.036254      -0.058805
    0.0236      -0.064995    -3.3461e-21       0.025011              0      -0.064995       0.050022      -0.021665       -0.04333      -0.051333
    0.0238      -0.075684    -3.2461e-21       0.024471              0      -0.075684       0.048942      -0.025228      -0.050456      -0.043999
     0.024      -0.086317    -3.1737e-21       0.023756              0      -0.086317       0.047512      -0.028772      -0.057544      -0.036812
    0.0242       -0.09676    -3.1306e-21       0.022873              0       -0.09676       0.045746      -0.032253      -0.064507      -0.029776
    0.0244       -0.10688    -3.1162e-21        0.02183              0       -0.10688       0.043659      -0.035626      -0.071251      -0.022891
    0.0246       -0.11653     -3.128e-21       0.020637              0       -0.11653       0.041274      -0.038842      -0.077684      -0.016156
    0.0248       -0.12557    -3.1621e-21       0.019307              0       -0.12557       0.038613      -0.041856      -0.083712     -0.0095665
     0.025       -0.13387    -3.2134e-21       0.017852              0       -0.13387       0.035703      -0.044623      -0.089246     -0.0031175
    0.0252        -0.1413    -3.2768e-21       0.016287              0        -0.1413       0.032573      -0.047099      -0.094199      0.0031956
    0.0254       -0.14773    -3.3469e-21       0.014628              0       -0.14773       0.029256      -0.049245      -0.098489      0.0093769
    0.0256       -0.15306    -3.4187e-21       0.012892              0       -0.15306       0.025784      -0.051021       -0.10204       0.015429
    0.0258       -0.15719    -3.4878e-21       0.011096              0       -0.15719       0.022192      -0.052397       -0.10479       0.021352
     0.026       -0.16003    -3.5507e-21      0.0092576              0       -0.16003       0.018515      -0.053344       -0.10669       0.027145
    0.0262       -0.16152    -3.6047e-21      0.0073948              0       -0.16152       0.014789       -0.05384       -0.10768         0.0328
    0.0264       -0.16161    -3.6482e-21      0.0055254              0       -0.16161        0.01105       -0.05387       -0.10774       0.038311
    0.0266       -0.16027    -3.6803e-21      0.0036666              0       -0.16027       0.007333      -0.053422       -0.10684       0.043665
    0.0268       -0.15749    -3.7012e-21      0.0018356              0       -0.15749      0.0036708      -0.052496       -0.10499       0.048847
     0.027       -0.15329    -3.7116e-21      4.828e-05              0       -0.15329     9.6236e-05      -0.051095       -0.10219       0.053837
    0.0272       -0.14769    -3.7129e-21       -0.00168              0       -0.14769     -0.0033603      -0.049231      -0.098463       0.058614
    0.0274       -0.14077     -3.707e-21     -0.0033352              0       -0.14077     -0.0066707      -0.046922      -0.093844       0.063156
    0.0276       -0.13258    -3.6957e-21     -0.0049044              0       -0.13258     -0.0098092      -0.044192      -0.088385       0.067435
    0.0278       -0.12322    -3.6812e-21     -0.0063763              0       -0.12322      -0.012753      -0.041074      -0.082147       0.071425
     0.028       -0.11281    -3.6656e-21     -0.0077409              0       -0.11281      -0.015482      -0.037603      -0.075205       0.075099
    0.0282       -0.10146    -3.6505e-21     -0.0089899              0       -0.10146       -0.01798      -0.033821      -0.067643       0.078429
    0.0284       -0.08933    -3.6376e-21      -0.010116              0       -0.08933      -0.020233      -0.029777      -0.059553       0.081391
    0.0286      -0.076554    -3.6281e-21      -0.011116              0      -0.076554      -0.022232      -0.025518      -0.051036        0.08396
    0.0288      -0.063295    -3.6228e-21      -0.011984              0      -0.063295      -0.023968      -0.021098      -0.042197       0.086114
     0.029      -0.049718    -3.6222e-21      -0.012719              0      -0.049718      -0.025439      -0.016573      -0.033145       0.087836
    0.0292      -0.035988    -3.6262e-21      -0.013322              0      -0.035988      -0.026644      -0.011996      -0.023992       0.089112
    0.0294      -0.022272    -3.6346e-21      -0.013793              0      -0.022272      -0.027586     -0.0074241      -0.014848       0.089931
    0.0296     -0.0087332     -3.647e-21      -0.014135              0     -0.0087332      -0.028271     -0.0029111     -0.0058222        0.09029
    0.0298      0.0044718    -3.6624e-21      -0.014353              0      0.0044718      -0.028706      0.0014906      0.0029812       0.090189
      0.03       0.017194      -3.68e-21      -0.014451              0       0.017194      -0.028902      0.0057315       0.011463       0.089632
    0.0302       0.029297    -3.6988e-21      -0.014436              0       0.029297      -0.028872      0.0097656       0.019531       0.088631
    0.0304       0.040654    -3.7179e-21      -0.014315              0       0.040654      -0.028631       0.013551       0.027103       0.087201
    0.0306       0.051156    -3.7363e-21      -0.014098              0       0.051156      -0.028196       0.017052       0.034104       0.085363
    0.0308        0.06071    -3.7533e-21      -0.013791              0        0.06071      -0.027583       0.020237       0.040474       0.083141
     0.031        0.06924    -3.7681e-21      -0.013406              0        0.06924      -0.026812        0.02308        0.04616       0.080565
    0.0312       0.076686    -3.7804e-21      -0.012951              0       0.076686      -0.025903       0.025562       0.051124       0.077667
    0.0314        0.08301    -3.7897e-21      -0.012437              0        0.08301      -0.024875        0.02767        0.05534       0.074481
    0.0316       0.088191     -3.796e-21      -0.011874              0       0.088191      -0.023748       0.029397       0.058794       0.071044
    0.0318       0.092226    -3.7994e-21      -0.011272              0       0.092226      -0.022544       0.030742       0.061484       0.067394
     0.032       0.095129       -3.8e-21       -0.01064              0       0.095129      -0.021281        0.03171       0.063419       0.063568
    0.0322       0.096932    -3.7983e-21     -0.0099894              0       0.096932      -0.019979       0.032311       0.064621       0.059605
    0.0324        0.09768    -3.7945e-21     -0.0093283              0        0.09768      -0.018657        0.03256        0.06512       0.055541
    0.0326       0.097432    -3.7892e-21     -0.0086657              0       0.097432      -0.017332       0.032477       0.064955       0.051411
    0.0328       0.096261    -3.7829e-21     -0.0080098              0       0.096261       -0.01602       0.032087       0.064174       0.047247
     0.033       0.094246    -3.7761e-21     -0.0073682              0       0.094246      -0.014737       0.031415        0.06283       0.043079
    0.0332       0.091476    -3.7692e-21     -0.0067478              0       0.091476      -0.013496       0.030492       0.060984       0.038933
    0.0334       0.088045    -3.7625e-21     -0.0061547              0       0.088045       -0.01231       0.029348       0.058697       0.034832
    0.0336       0.084051    -3.7564e-21     -0.0055944              0       0.084051      -0.011189       0.028017       0.056034       0.030794
    0.0338       0.079593     -3.751e-21     -0.0050713              0       0.079593      -0.010143       0.026531       0.053062       0.026835
     0.034       0.074771    -3.7464e-21     -0.0045894              0       0.074771     -0.0091792       0.024924       0.049847       0.022965
    0.0342        0.06968    -3.7427e-21     -0.0041514              0        0.06968     -0.0083033       0.023227       0.046453       0.019193
    0.0344       0.064414    -3.7397e-21     -0.0037597              0       0.064414     -0.0075199       0.021471       0.042942       0.015522
    0.0346        0.05906    -3.7372e-21     -0.0034156              0        0.05906     -0.0068316       0.019687       0.039373       0.011953
    0.0348       0.053699    -3.7351e-21     -0.0031197              0       0.053699     -0.0062398         0.0179       0.035799      0.0084849
     0.035       0.048404    -3.7331e-21     -0.0028719              0       0.048404     -0.0057443       0.016135       0.032269      0.0051134
    0.0352       0.043241    -3.7309e-21     -0.0026715              0       0.043241     -0.0053434       0.014414       0.028827      0.0018332
    0.0354       0.038265    -3.7282e-21      -0.002517              0       0.038265     -0.0050344       0.012755        0.02551     -0.0013621
    0.0356       0.033524    -3.7249e-21     -0.0024063              0       0.033524     -0.0048131       0.011175       0.022349     -0.0044794
    0.0358       0.029056    -3.7205e-21      -0.002337              0       0.029056     -0.0046744      0.0096852        0.01937     -0.0075258
     0.036       0.024888    -3.7151e-21     -0.0023059              0       0.024888     -0.0046123       0.008296       0.016592      -0.010507
    0.0362       0.021041    -3.7084e-21     -0.0023096              0       0.021041     -0.0046197      0.0070138       0.014028      -0.013429
    0.0364       0.017527    -3.7005e-21     -0.0023443              0       0.017527     -0.0046891      0.0058424       0.011685      -0.016296
    0.0366        0.01435    -3.6912e-21     -0.0024058              0        0.01435      -0.004812      0.0047832      0.0095663      -0.019108
    0.0368       0.011505    -3.6807e-21     -0.0024896              0       0.011505     -0.0049797      0.0038351      0.0076702      -0.021866
     0.037      0.0089857     -3.669e-21     -0.0025914              0      0.0089857     -0.0051832      0.0029952      0.0059904      -0.024566
    0.0372      0.0067765    -3.6563e-21     -0.0027063              0      0.0067765      -0.005413      0.0022588      0.0045176      -0.027205
    0.0374      0.0048594    -3.6427e-21     -0.0028296              0      0.0048594     -0.0056597      0.0016198      0.0032396      -0.029774
    0.0376      0.0032128    -3.6285e-21     -0.0029568              0      0.0032128     -0.0059139      0.0010709      0.0021418      -0.032263
    0.0378      0.0018127    -3.6138e-21      -0.003083              0      0.0018127     -0.0061665     0.00060422      0.0012084      -0.034661
     0.038     0.00063356    -3.5988e-21     -0.0032039              0     0.00063356     -0.0064083     0.00021119     0.00042237      -0.036953
    0.0382    -0.00035078    -3.5837e-21     -0.0033152              0    -0.00035078     -0.0066308    -0.00011693    -0.00023385      -0.039124
    0.0384     -0.0011666    -3.5686e-21     -0.0034128              0     -0.0011666      -0.006826    -0.00038885     -0.0007777      -0.041157
    0.0386     -0.0018393    -3.5537e-21     -0.0034929              0     -0.0018393     -0.0069862     -0.0006131     -0.0012262      -0.043035
    0.0388     -0.0023933     -3.539e-21     -0.0035522              0     -0.0023933     -0.0071047    -0.00079777     -0.0015955      -0.044739
     0.039     -0.0028513    -3.5246e-21     -0.0035875              0     -0.0028513     -0.0071754    -0.00095043     -0.0019009      -0.046254
    0.0392     -0.0032339    -3.5104e-21     -0.0035964              0     -0.0032339     -0.0071931      -0.001078     -0.0021559      -0.047563
    0.0394     -0.0035594    -3.4966e-21     -0.0035766              0     -0.0035594     -0.0071535     -0.0011865      -0.002373      -0.048649
    0.0396      -0.003844     -3.483e-21     -0.0035264              0      -0.003844     -0.0070531     -0.0012813     -0.0025627      -0.049501
    0.0398     -0.0041011    -3.4696e-21     -0.0034446              0     -0.0041011     -0.0068895      -0.001367     -0.0027341      -0.050107
      0.04     -0.0043417    -3.4562e-21     -0.0033305              0     -0.0043417     -0.0066613     -0.0014472     -0.0028945      -0.050458
    0.0402     -0.0045746    -3.4428e-21     -0.0031839              0     -0.0045746     -0.0063681     -0.0015249     -0.0030497       -0.05055
    0.0404     -0.0048061    -3.4293e-21     -0.0030051              0     -0.0048061     -0.0060105      -0.001602     -0.0032041       -0.05038
    0.0406     -0.0050406    -3.4157e-21     -0.0027948              0     -0.0050406     -0.0055899     -0.0016802     -0.0033604      -0.049949
    0.0408     -0.0052805    -3.4018e-21     -0.0025543              0     -0.0052805     -0.0051089     -0.0017602     -0.0035203      -0.049263
     0.041     -0.0055267    -3.3875e-21     -0.0022853              0     -0.0055267     -0.0045708     -0.0018422     -0.0036845      -0.048329
    0.0412     -0.0057788    -3.3729e-21     -0.0019897              0     -0.0057788     -0.0039798     -0.0019263     -0.0038525       -0.04716
    0.0414     -0.0060349    -3.3579e-21     -0.0016702              0     -0.0060349     -0.0033407     -0.0020116     -0.0040233       -0.04577
    0.0416     -0.0062928    -3.3425e-21     -0.0013294              0     -0.0062928      -0.002659     -0.0020976     -0.0041952      -0.044178
    0.0418     -0.0065491    -3.3268e-21    -0.00097029              0     -0.0065491     -0.0019408      -0.002183     -0.0043661      -0.042405
     0.042     -0.0068004    -3.3108e-21    -0.00059623              0     -0.0068004     -0.0011927     -0.0022668     -0.0045336      -0.040475
    0.0422     -0.0070428    -3.2946e-21     -0.0002106              0     -0.0070428    -0.00042144     -0.0023476     -0.0046952      -0.038412
    0.0424     -0.0072725    -3.2781e-21      0.0001831              0     -0.0072725     0.00036596     -0.0024242     -0.0048483      -0.036244
    0.0426     -0.0074856    -3.2616e-21      0.0005813              0     -0.0074856      0.0011624     -0.0024952     -0.0049904      -0.033999
    0.0428     -0.0076787    -3.2451e-21     0.00098047              0     -0.0076787      0.0019607     -0.0025596     -0.0051191      -0.031705
     0.043     -0.0078483    -3.2286e-21      0.0013771              0     -0.0078483      0.0027541     -0.0026161     -0.0052322       -0.02939
    0.0432     -0.0079916    -3.2123e-21       0.001768              0     -0.0079916      0.0035357     -0.0026639     -0.0053277      -0.027082
    0.0434     -0.0081059    -3.1961e-21      0.0021498              0     -0.0081059      0.0042994      -0.002702     -0.0054039      -0.024808
    0.0436     -0.0081891    -3.1803e-21      0.0025197              0     -0.0081891      0.0050392     -0.0027297     -0.0054594      -0.022593
    0.0438     -0.0082395    -3.1646e-21       0.002875              0     -0.0082395      0.0057498     -0.0027465      -0.005493      -0.020461
     0.044     -0.0082558    -3.1494e-21      0.0032134              0     -0.0082558      0.0064266     -0.0027519     -0.0055038      -0.018432
    0.0442      -0.008237    -3.1344e-21      0.0035327              0      -0.008237      0.0070653     -0.0027457     -0.0054913      -0.016526
